Fecha,Hora,Valor,Máximo,Mínimo
30/10/2011,2:30:00,349.891,349.891,349.891
30/10/2011,2:45:00,349.818,349.818,349.818
30/10/2011,3:00:00,349.745,349.745,349.745
30/10/2011,3:15:00,349.666,349.666,349.666
30/10/2011,3:30:00,349.617,349.617,349.617
30/10/2011,3:45:00,349.574,349.574,349.574
30/10/2011,4:00:00,349.525,349.525,349.525
30/10/2011,4:15:00,349.482,349.482,349.482
30/10/2011,4:30:00,349.44,349.44,349.44
30/10/2011,4:45:00,349.403,349.403,349.403
30/10/2011,5:00:00,349.366,349.366,349.366
30/10/2011,5:15:00,349.336,349.336,349.336
30/10/2011,5:30:00,349.305,349.305,349.305
30/10/2011,5:45:00,349.287,349.287,349.287
30/10/2011,6:00:00,349.251,349.251,349.251
30/10/2011,6:15:00,349.22,349.22,349.22
30/10/2011,6:30:00,349.189,349.189,349.189
30/10/2011,6:45:00,349.171,349.171,349.171
30/10/2011,7:00:00,349.135,349.135,349.135
30/10/2011,7:15:00,349.086,349.086,349.086
30/10/2011,7:30:00,349.043,349.043,349.043
30/10/2011,7:45:00,348.994,348.994,348.994
30/10/2011,8:00:00,348.945,348.945,348.945
30/10/2011,8:15:00,348.903,348.903,348.903
30/10/2011,8:30:00,348.854,348.854,348.854
30/10/2011,8:45:00,348.811,348.811,348.811
30/10/2011,9:00:00,348.781,348.811,348.811
30/10/2011,9:15:00,348.823,348.823,348.823
30/10/2011,9:30:00,348.842,348.842,348.842
30/10/2011,9:45:00,348.884,348.884,348.884
30/10/2011,10:00:00,348.927,348.927,348.927
30/10/2011,10:15:00,349.019,349.019,349.019
30/10/2011,10:30:00,349.116,349.116,349.116
30/10/2011,10:45:00,349.238,349.238,349.238
30/10/2011,11:00:00,349.36,349.36,349.36
30/10/2011,11:15:00,349.482,349.482,349.482
30/10/2011,11:30:00,349.617,349.617,349.617
30/10/2011,11:45:00,349.788,349.788,349.788
30/10/2011,12:00:00,349.965,349.965,349.965
30/10/2011,12:15:00,350.184,350.184,350.184
30/10/2011,12:30:00,350.392,350.392,350.392
30/10/2011,12:45:00,350.587,350.587,350.587
30/10/2011,13:00:00,350.77,350.77,350.77
30/10/2011,13:15:00,350.953,350.953,350.953
30/10/2011,13:30:00,351.076,351.076,351.076
30/10/2011,13:45:00,351.216,351.216,351.216
30/10/2011,14:00:00,351.368,351.368,351.368
30/10/2011,14:15:00,351.564,351.564,351.564
30/10/2011,14:30:00,351.704,351.704,351.704
30/10/2011,14:45:00,351.82,351.82,351.82
30/10/2011,15:00:00,351.936,351.936,351.936
30/10/2011,15:15:00,352.04,352.04,352.04
30/10/2011,15:30:00,352.083,352.083,352.083
30/10/2011,15:45:00,352.095,352.095,352.095
30/10/2011,16:00:00,352.113,352.113,352.113
30/10/2011,16:15:00,352.156,352.156,352.156
30/10/2011,16:30:00,352.205,352.205,352.205
30/10/2011,16:45:00,352.26,352.26,352.26
30/10/2011,17:00:00,352.308,352.308,352.308
30/10/2011,17:15:00,352.339,352.339,352.339
30/10/2011,17:30:00,352.339,352.339,352.339
30/10/2011,17:45:00,352.327,352.327,352.327
30/10/2011,18:00:00,352.272,352.272,352.272
30/10/2011,18:15:00,352.235,352.235,352.235
30/10/2011,18:30:00,352.131,352.131,352.131
30/10/2011,18:45:00,352.015,352.131,352.131
30/10/2011,19:00:00,351.881,351.881,351.881
30/10/2011,19:15:00,351.759,351.759,351.759
30/10/2011,19:30:00,351.643,351.643,351.643
30/10/2011,19:45:00,351.521,351.521,351.521
30/10/2011,20:00:00,351.399,351.399,351.399
30/10/2011,20:15:00,351.32,351.32,351.32
30/10/2011,20:30:00,351.234,351.234,351.234
30/10/2011,20:45:00,351.149,351.149,351.149
30/10/2011,21:00:00,351.063,351.063,351.063
30/10/2011,21:15:00,350.984,350.984,350.984
30/10/2011,21:30:00,350.911,350.911,350.911
30/10/2011,21:45:00,350.837,350.837,350.837
30/10/2011,22:00:00,350.758,350.758,350.758
30/10/2011,22:15:00,350.685,350.685,350.685
30/10/2011,22:30:00,350.642,350.642,350.642
30/10/2011,22:45:00,350.593,350.593,350.593
30/10/2011,23:00:00,350.551,350.551,350.551
30/10/2011,23:15:00,350.508,350.508,350.508
30/10/2011,23:30:00,350.459,350.459,350.459
30/10/2011,23:45:00,350.416,350.416,350.416
31/10/2011,0:00:00,350.361,350.361,350.361
31/10/2011,0:15:00,350.337,350.337,350.337
31/10/2011,0:30:00,350.313,350.313,350.313
31/10/2011,0:45:00,350.282,350.282,350.282
31/10/2011,1:00:00,350.252,350.252,350.252
31/10/2011,1:15:00,350.203,350.203,350.203
31/10/2011,1:30:00,350.142,350.142,350.142
31/10/2011,1:45:00,350.081,350.081,350.081
31/10/2011,2:00:00,350.007,350.007,350.007
31/10/2011,2:15:00,349.952,349.952,349.952
31/10/2011,2:30:00,349.891,349.891,349.891
31/10/2011,2:45:00,349.824,349.824,349.824
31/10/2011,3:00:00,349.745,349.824,349.824
31/10/2011,3:15:00,349.69,349.69,349.69
31/10/2011,3:30:00,349.617,349.617,349.617
31/10/2011,3:45:00,349.574,349.574,349.574
31/10/2011,4:00:00,349.525,349.525,349.525
31/10/2011,4:15:00,349.482,349.482,349.482
31/10/2011,4:30:00,349.421,349.421,349.421
31/10/2011,4:45:00,349.366,349.366,349.366
31/10/2011,5:00:00,349.305,349.305,349.305
31/10/2011,5:15:00,349.244,349.244,349.244
31/10/2011,5:30:00,349.189,349.189,349.189
31/10/2011,5:45:00,349.116,349.116,349.116
31/10/2011,6:00:00,349.019,349.019,349.019
31/10/2011,6:15:00,348.915,348.915,348.915
31/10/2011,6:30:00,348.805,348.805,348.805
31/10/2011,6:45:00,348.701,348.701,348.701
31/10/2011,7:00:00,348.597,348.597,348.597
31/10/2011,7:15:00,348.494,348.494,348.494
31/10/2011,7:30:00,348.408,348.408,348.408
31/10/2011,7:45:00,348.347,348.347,348.347
31/10/2011,8:00:00,348.341,348.341,348.341
31/10/2011,8:15:00,348.341,348.341,348.341
31/10/2011,8:30:00,348.182,348.182,348.182
31/10/2011,8:45:00,348.188,348.188,348.188
31/10/2011,9:00:00,348.262,348.262,348.262
31/10/2011,9:15:00,348.311,348.311,348.311
31/10/2011,9:30:00,348.372,348.372,348.372
31/10/2011,9:45:00,348.439,348.439,348.439
31/10/2011,10:00:00,348.329,348.329,348.329
31/10/2011,10:15:00,348.085,348.085,348.085
31/10/2011,10:30:00,348.341,348.341,348.341
31/10/2011,11:00:00,306.318,53.67,53.67
31/10/2011,11:15:00,217.949,217.949,217.949
31/10/2011,11:30:00,261.206,261.206,261.206
31/10/2011,11:45:00,186.65,186.65,186.65
31/10/2011,12:00:00,186.65,186.65,186.65
31/10/2011,12:15:00,186.613,186.613,186.613
31/10/2011,12:30:00,186.619,186.619,186.619
31/10/2011,12:45:00,186.619,186.619,186.619
31/10/2011,13:00:00,186.619,186.619,186.619
31/10/2011,13:15:00,186.619,186.619,186.619
31/10/2011,13:30:00,186.625,186.625,186.625
31/10/2011,13:45:00,186.625,186.625,186.625
31/10/2011,14:00:00,186.625,186.625,186.625
31/10/2011,14:15:00,200.273,200.273,200.273
15/11/2011,9:30:00,268.402,268.402,268.402
15/11/2011,9:45:00,320.533,320.533,320.533
15/11/2011,10:00:00,187.041,187.041,187.041
15/11/2011,10:15:00,159.147,159.147,159.147
15/11/2011,10:30:00,185.002,185.002,185.002
15/11/2011,10:45:00,184.782,184.782,184.782
15/11/2011,11:00:00,187.889,187.889,187.889
15/11/2011,11:15:00,175.169,175.169,175.169
15/11/2011,11:30:00,271.716,271.716,271.716
15/11/2011,11:45:00,298.163,298.163,298.163
15/11/2011,12:00:00,265.747,265.747,265.747
15/11/2011,12:15:00,308.21,51.778,51.778
15/11/2011,12:30:00,303.443,303.443,303.443
15/11/2011,12:45:00,278.192,278.192,278.192
15/11/2011,13:00:00,272.766,272.766,272.766
15/11/2011,13:15:00,287.586,287.586,287.586
15/11/2011,13:30:00,284.552,284.552,284.552
15/11/2011,13:45:00,281.512,281.512,281.512
15/11/2011,14:00:00,263.562,263.562,263.562
15/11/2011,14:15:00,298.914,298.914,298.914
15/11/2011,14:30:00,282.654,282.654,282.654
15/11/2011,14:45:00,302.826,57.161,57.161
15/11/2011,15:00:00,297.193,297.193,297.193
15/11/2011,15:15:00,312.885,47.103,47.103
15/11/2011,15:30:00,292.218,292.218,292.218
15/11/2011,15:45:00,305.823,54.165,54.165
15/11/2011,16:00:00,287.537,287.537,287.537
15/11/2011,16:15:00,267.291,267.291,267.291
15/11/2011,16:30:00,301.947,301.947,301.947
15/11/2011,16:45:00,298.792,298.792,298.792
15/11/2011,17:00:00,293.207,293.207,293.207
15/11/2011,17:15:00,301.844,301.844,301.844
15/11/2011,17:30:00,296.094,296.094,296.094
15/11/2011,17:45:00,294.739,294.739,294.739
15/11/2011,18:00:00,296.643,296.643,296.643
15/11/2011,18:15:00,287.427,287.427,287.427
15/11/2011,18:30:00,286.707,286.707,286.707
15/11/2011,18:45:00,286.823,286.823,286.823
15/11/2011,19:00:00,287.213,287.213,287.213
15/11/2011,19:15:00,329.2,329.2,329.2
15/11/2011,19:30:00,345.778,14.21,14.21
15/11/2011,19:45:00,295.044,295.044,295.044
15/11/2011,20:00:00,311.622,48.366,48.366
15/11/2011,20:15:00,284.436,284.436,284.436
15/11/2011,20:30:00,339.076,20.912,20.912
15/11/2011,20:45:00,332.142,332.142,332.142
15/11/2011,21:00:00,317.622,317.622,317.622
15/11/2011,21:15:00,332.752,332.752,332.752
15/11/2011,21:30:00,344.624,344.624,344.624
15/11/2011,21:45:00,335.774,335.774,335.774
15/11/2011,22:00:00,339.094,339.094,339.094
15/11/2011,22:15:00,345.033,14.955,14.955
15/11/2011,22:30:00,333.65,333.65,333.65
15/11/2011,22:45:00,343.245,343.245,343.245
15/11/2011,23:00:00,325.105,325.105,325.105
15/11/2011,23:15:00,337.916,337.916,337.916
15/11/2011,23:30:00,338.063,338.063,338.063
15/11/2011,23:45:00,341.188,341.188,341.188
16/11/2011,0:00:00,328.181,328.181,328.181
16/11/2011,0:15:00,332.783,332.783,332.783
16/11/2011,0:30:00,334.364,334.364,334.364
16/11/2011,0:45:00,339.222,339.222,339.222
16/11/2011,1:00:00,333.619,333.619,333.619
16/11/2011,1:15:00,347.523,347.523,347.523
16/11/2011,1:30:00,334.034,334.034,334.034
16/11/2011,1:45:00,337.855,337.855,337.855
16/11/2011,2:00:00,337.812,337.812,337.812
16/11/2011,2:15:00,352.937,7.051,7.051
16/11/2011,2:30:00,335.963,335.963,335.963
16/11/2011,2:45:00,345.906,345.906,345.906
16/11/2011,3:00:00,348.304,348.304,348.304
16/11/2011,3:15:00,335.884,24.104,24.104
16/11/2011,3:30:00,38.881,38.881,38.881
16/11/2011,3:45:00,38.851,38.851,38.851
16/11/2011,4:00:00,40.407,40.407,40.407
16/11/2011,4:15:00,44.069,44.069,44.069
16/11/2011,4:30:00,44.069,44.069,44.069
16/11/2011,4:45:00,44.069,44.069,44.069
16/11/2011,5:00:00,44.069,44.069,44.069
16/11/2011,5:15:00,44.063,44.063,44.063
16/11/2011,5:30:00,38.307,38.307,38.307
16/11/2011,5:45:00,38.307,38.307,38.307
16/11/2011,6:00:00,58.004,58.004,58.004
16/11/2011,6:15:00,349.305,349.305,349.305
16/11/2011,6:30:00,322.449,322.449,322.449
16/11/2011,6:45:00,336.36,336.36,336.36
16/11/2011,7:00:00,337.507,337.507,337.507
16/11/2011,7:15:00,326.008,326.008,326.008
16/11/2011,7:30:00,351.283,351.283,351.283
16/11/2011,7:45:00,242.461,117.526,117.526
16/11/2011,8:00:00,117.539,117.539,117.539
16/11/2011,8:15:00,97.451,97.451,97.451
16/11/2011,8:30:00,104.001,104.001,104.001
16/11/2011,8:45:00,174.009,174.009,174.009
16/11/2011,9:00:00,122.336,122.336,122.336
16/11/2011,9:15:00,156.84,156.84,156.84
16/11/2011,9:30:00,145.322,145.322,145.322
16/11/2011,9:45:00,117.307,117.307,117.307
16/11/2011,10:00:00,179.692,179.692,179.692
16/11/2011,10:15:00,171.214,171.214,171.214
16/11/2011,10:30:00,207.134,207.134,207.134
16/11/2011,10:45:00,90.286,90.286,90.286
16/11/2011,11:00:00,195.348,195.348,195.348
16/11/2011,11:15:00,183.903,183.903,183.903
16/11/2011,11:30:00,289.447,289.447,289.447
16/11/2011,11:45:00,311.707,311.707,311.707
16/11/2011,12:00:00,295.716,295.716,295.716
16/11/2011,12:15:00,282.135,282.135,282.135
16/11/2011,12:30:00,326.35,33.638,33.638
16/11/2011,12:45:00,260.778,260.778,260.778
16/11/2011,13:00:00,267.56,267.56,267.56
16/11/2011,13:15:00,293.64,66.347,66.347
16/11/2011,13:30:00,262.274,262.274,262.274
16/11/2011,13:45:00,193.462,193.462,193.462
16/11/2011,14:00:00,286.493,286.493,286.493
16/11/2011,14:15:00,294.434,65.554,65.554
16/11/2011,14:30:00,37.288,37.288,37.288
16/11/2011,14:45:00,31.014,31.014,31.014
16/11/2011,15:00:00,278.705,278.705,278.705
16/11/2011,15:15:00,300.934,300.934,300.934
16/11/2011,15:30:00,315.851,44.136,44.136
16/11/2011,15:45:00,57.638,57.638,57.638
16/11/2011,16:00:00,271.344,271.344,271.344
16/11/2011,16:15:00,308.796,308.796,308.796
16/11/2011,16:30:00,271.13,271.13,271.13
16/11/2011,16:45:00,311.329,311.329,311.329
16/11/2011,17:00:00,306.635,306.635,306.635
16/11/2011,17:15:00,277.228,277.228,277.228
16/11/2011,17:30:00,290.259,290.259,290.259
16/11/2011,17:45:00,291.455,291.455,291.455
16/11/2011,18:00:00,285.657,285.657,285.657
16/11/2011,18:15:00,281.757,281.757,281.757
16/11/2011,18:30:00,300.196,300.196,300.196
16/11/2011,18:45:00,328.303,328.303,328.303
16/11/2011,19:00:00,297.211,297.211,297.211
16/11/2011,19:15:00,311.329,48.659,48.659
16/11/2011,19:30:00,303.986,303.986,303.986
16/11/2011,19:45:00,270.868,270.868,270.868
16/11/2011,20:00:00,340.657,340.657,340.657
16/11/2011,20:15:00,287.927,287.927,287.927
16/11/2011,20:30:00,358.925,358.925,358.925
16/11/2011,20:45:00,338.905,338.905,338.905
16/11/2011,21:00:00,280.469,280.469,280.469
16/11/2011,21:15:00,293.567,293.567,293.567
16/11/2011,21:30:00,323.029,323.029,323.029
16/11/2011,21:45:00,307.123,307.123,307.123
16/11/2011,22:00:00,336.268,336.268,336.268
16/11/2011,22:15:00,284.064,284.064,284.064
16/11/2011,22:30:00,287.811,287.811,287.811
16/11/2011,22:45:00,277.978,277.978,277.978
16/11/2011,23:00:00,333.93,333.93,333.93
16/11/2011,23:15:00,347.822,347.822,347.822
16/11/2011,23:30:00,337.117,337.117,337.117
16/11/2011,23:45:00,321.119,321.119,321.119
17/11/2011,0:00:00,315.858,315.858,315.858
17/11/2011,0:15:00,294.519,294.519,294.519
17/11/2011,0:30:00,215.905,215.905,215.905
17/11/2011,0:45:00,257.397,257.397,257.397
17/11/2011,1:00:00,237.133,237.133,237.133
17/11/2011,1:15:00,261.053,261.053,261.053
17/11/2011,1:30:00,281.342,281.342,281.342
17/11/2011,1:45:00,290.051,290.051,290.051
17/11/2011,2:00:00,292.536,292.536,292.536
17/11/2011,2:15:00,321.9,321.9,321.9
17/11/2011,2:30:00,304.963,304.963,304.963
17/11/2011,2:45:00,289.093,289.093,289.093
17/11/2011,3:00:00,248.461,248.461,248.461
17/11/2011,3:15:00,284.943,284.943,284.943
17/11/2011,3:30:00,269.372,269.372,269.372
17/11/2011,3:45:00,335.639,335.639,335.639
17/11/2011,4:00:00,335.212,335.212,335.212
17/11/2011,4:15:00,328.523,328.523,328.523
17/11/2011,4:30:00,311.53,311.53,311.53
17/11/2011,4:45:00,323.951,323.951,323.951
17/11/2011,5:00:00,294.013,294.013,294.013
17/11/2011,5:15:00,319.007,319.007,319.007
17/11/2011,5:30:00,322.7,322.7,322.7
17/11/2011,5:45:00,322.034,322.034,322.034
17/11/2011,6:00:00,354.787,354.787,354.787
17/11/2011,6:15:00,337.623,337.623,337.623
17/11/2011,6:30:00,330.97,330.97,330.97
17/11/2011,6:45:00,336.463,336.463,336.463
17/11/2011,7:00:00,295.771,295.771,295.771
17/11/2011,7:15:00,295.392,295.392,295.392
17/11/2011,7:30:00,289.325,289.325,289.325
17/11/2011,7:45:00,299.28,299.28,299.28
17/11/2011,8:00:00,227.434,227.434,227.434
17/11/2011,8:15:00,284.418,284.418,284.418
17/11/2011,8:30:00,265.49,265.49,265.49
17/11/2011,8:45:00,287.421,287.421,287.421
17/11/2011,9:00:00,304.09,304.09,304.09
17/11/2011,9:15:00,224.596,224.596,224.596
17/11/2011,9:30:00,254.357,254.357,254.357
17/11/2011,9:45:00,219.292,219.292,219.292
17/11/2011,10:00:00,316.572,316.572,316.572
17/11/2011,10:15:00,293.714,293.714,293.714
17/11/2011,10:30:00,252.313,252.313,252.313
17/11/2011,10:45:00,166.02,166.02,166.02
17/11/2011,11:00:00,69.955,69.955,69.955
17/11/2011,11:15:00,292.987,292.987,292.987
17/11/2011,11:30:00,297.797,297.797,297.797
17/11/2011,11:45:00,272.241,272.241,272.241
17/11/2011,12:00:00,293.799,293.799,293.799
17/11/2011,12:15:00,263.464,263.464,263.464
17/11/2011,12:30:00,302.405,302.405,302.405
17/11/2011,12:45:00,356.782,356.782,356.782
17/11/2011,13:00:00,337.501,22.487,22.487
17/11/2011,13:15:00,299.439,299.439,299.439
17/11/2011,13:30:00,231.841,231.841,231.841
17/11/2011,13:45:00,266.308,266.308,266.308
17/11/2011,14:00:00,254.412,254.412,254.412
17/11/2011,14:15:00,288.22,288.22,288.22
17/11/2011,14:30:00,300.885,300.885,300.885
17/11/2011,14:45:00,306.214,306.214,306.214
17/11/2011,15:00:00,280.261,79.727,79.727
17/11/2011,15:15:00,300.867,300.867,300.867
17/11/2011,15:30:00,270.764,270.764,270.764
17/11/2011,15:45:00,280.023,280.023,280.023
17/11/2011,16:00:00,249.175,249.175,249.175
17/11/2011,16:15:00,282.001,282.001,282.001
17/11/2011,16:30:00,275.348,275.348,275.348
17/11/2011,16:45:00,289.002,289.002,289.002
17/11/2011,17:00:00,278.802,278.802,278.802
17/11/2011,17:15:00,281.818,281.818,281.818
17/11/2011,17:30:00,312.714,312.714,312.714
17/11/2011,17:45:00,300.641,300.641,300.641
17/11/2011,18:00:00,295.49,295.49,295.49
17/11/2011,18:15:00,287.134,287.134,287.134
17/11/2011,18:30:00,331.239,331.239,331.239
17/11/2011,18:45:00,297.187,297.187,297.187
17/11/2011,19:00:00,293.585,293.585,293.585
17/11/2011,19:15:00,295.96,295.96,295.96
17/11/2011,19:30:00,320.875,39.113,39.113
17/11/2011,19:45:00,28.334,28.334,28.334
17/11/2011,20:00:00,305.53,305.53,305.53
17/11/2011,20:15:00,340.699,19.288,19.288
17/11/2011,20:30:00,290.112,290.112,290.112
17/11/2011,20:45:00,291.852,291.852,291.852
17/11/2011,21:00:00,287.109,287.109,287.109
17/11/2011,21:15:00,316.016,43.972,43.972
17/11/2011,21:30:00,22.871,22.871,22.871
17/11/2011,21:45:00,298.621,298.621,298.621
17/11/2011,22:00:00,324.036,35.951,35.951
17/11/2011,22:15:00,286.444,286.444,286.444
17/11/2011,22:30:00,326.917,33.07,33.07
17/11/2011,22:45:00,48.555,48.555,48.555
17/11/2011,23:00:00,49.636,49.636,49.636
17/11/2011,23:15:00,296.851,296.851,296.851
17/11/2011,23:30:00,306.409,306.409,306.409
17/11/2011,23:45:00,289.966,289.966,289.966
18/11/2011,0:00:00,325.361,34.627,34.627
18/11/2011,0:15:00,300.135,300.135,300.135
18/11/2011,0:30:00,306.037,53.951,53.951
18/11/2011,0:45:00,40.248,40.248,40.248
18/11/2011,1:00:00,39.455,39.455,39.455
18/11/2011,1:15:00,291.236,291.236,291.236
18/11/2011,1:30:00,324.805,35.182,35.182
18/11/2011,1:45:00,299.939,299.939,299.939
18/11/2011,2:00:00,325.77,325.77,325.77
18/11/2011,2:15:00,311.701,311.701,311.701
18/11/2011,2:30:00,291.571,291.571,291.571
18/11/2011,2:45:00,302.6,302.6,302.6
18/11/2011,3:00:00,275.726,275.726,275.726
18/11/2011,3:15:00,299.671,299.671,299.671
18/11/2011,3:30:00,296.32,296.32,296.32
18/11/2011,3:45:00,312.836,312.836,312.836
18/11/2011,4:00:00,298.371,298.371,298.371
18/11/2011,4:15:00,322.901,322.901,322.901
18/11/2011,4:30:00,313.025,313.025,313.025
18/11/2011,4:45:00,306.904,306.904,306.904
18/11/2011,5:00:00,289.215,289.215,289.215
18/11/2011,5:15:00,296.723,296.723,296.723
18/11/2011,5:30:00,291.01,291.01,291.01
18/11/2011,5:45:00,268.982,268.982,268.982
18/11/2011,6:00:00,269.757,269.757,269.757
18/11/2011,6:15:00,243.627,243.627,243.627
18/11/2011,6:30:00,227.917,227.917,227.917
18/11/2011,6:45:00,297.65,297.65,297.65
18/11/2011,7:00:00,282.025,282.025,282.025
18/11/2011,7:15:00,236.535,236.535,236.535
18/11/2011,7:30:00,246.02,246.02,246.02
18/11/2011,7:45:00,241.613,241.613,241.613
18/11/2011,8:00:00,195.744,195.744,195.744
18/11/2011,8:15:00,225.658,225.658,225.658
18/11/2011,8:30:00,276.825,276.825,276.825
18/11/2011,8:45:00,344.099,344.099,344.099
18/11/2011,9:00:00,241.607,241.607,241.607
18/11/2011,9:15:00,208.885,208.885,208.885
18/11/2011,9:30:00,282.819,282.819,282.819
18/11/2011,9:45:00,191.954,191.954,191.954
18/11/2011,10:00:00,98.575,98.575,98.575
18/11/2011,10:15:00,292.481,292.481,292.481
18/11/2011,10:30:00,271.319,271.319,271.319
18/11/2011,10:45:00,246.179,246.179,246.179
18/11/2011,11:00:00,317.036,317.036,317.036
18/11/2011,11:15:00,349.012,10.975,10.975
18/11/2011,11:30:00,30.556,30.556,30.556
18/11/2011,11:45:00,288.483,288.483,288.483
18/11/2011,12:00:00,304.804,55.184,55.184
18/11/2011,12:15:00,281.519,281.519,281.519
18/11/2011,12:30:00,299.03,299.03,299.03
18/11/2011,12:45:00,295.136,64.852,64.852
18/11/2011,13:00:00,264.032,264.032,264.032
18/11/2011,13:15:00,315.143,44.844,44.844
18/11/2011,13:30:00,298.108,298.108,298.108
18/11/2011,13:45:00,298.664,61.324,61.324
18/11/2011,14:00:00,290.32,290.32,290.32
18/11/2011,14:15:00,304.651,304.651,304.651
18/11/2011,14:30:00,296.07,296.07,296.07
18/11/2011,14:45:00,300.415,300.415,300.415
18/11/2011,15:00:00,283.032,283.032,283.032
18/11/2011,15:15:00,287.641,287.641,287.641
18/11/2011,15:30:00,290.21,290.21,290.21
18/11/2011,15:45:00,301.252,58.736,58.736
18/11/2011,16:00:00,43.868,43.868,43.868
18/11/2011,16:15:00,30.336,30.336,30.336
18/11/2011,16:30:00,307.453,307.453,307.453
18/11/2011,16:45:00,307.441,307.441,307.441
18/11/2011,17:00:00,295.056,295.056,295.056
18/11/2011,17:15:00,305.182,305.182,305.182
18/11/2011,17:30:00,298.261,298.261,298.261
18/11/2011,17:45:00,288.562,288.562,288.562
18/11/2011,18:00:00,301.752,301.752,301.752
18/11/2011,18:15:00,274.371,274.371,274.371
18/11/2011,18:30:00,300.238,300.238,300.238
18/11/2011,18:45:00,296.491,296.491,296.491
18/11/2011,19:00:00,323.298,323.298,323.298
18/11/2011,19:15:00,303.437,303.437,303.437
18/11/2011,19:30:00,296.875,296.875,296.875
18/11/2011,19:45:00,301.593,301.593,301.593
18/11/2011,20:00:00,288.721,288.721,288.721
18/11/2011,20:15:00,289.642,289.642,289.642
18/11/2011,20:30:00,314.57,45.418,45.418
18/11/2011,20:45:00,291.553,291.553,291.553
18/11/2011,21:00:00,282.434,282.434,282.434
18/11/2011,21:15:00,283.447,283.447,283.447
18/11/2011,21:30:00,280.939,280.939,280.939
18/11/2011,21:45:00,278.894,278.894,278.894
18/11/2011,22:00:00,285.602,285.602,285.602
18/11/2011,22:15:00,287.396,287.396,287.396
18/11/2011,22:30:00,289.935,289.935,289.935
18/11/2011,22:45:00,287.525,287.525,287.525
18/11/2011,23:00:00,300.129,300.129,300.129
18/11/2011,23:15:00,290.814,290.814,290.814
18/11/2011,23:30:00,299.823,299.823,299.823
18/11/2011,23:45:00,313.776,313.776,313.776
19/11/2011,0:00:00,291.327,291.327,291.327
19/11/2011,0:15:00,304.639,55.349,55.349
19/11/2011,0:30:00,287.366,287.366,287.366
19/11/2011,0:45:00,293.25,293.25,293.25
19/11/2011,1:00:00,307.05,307.05,307.05
19/11/2011,1:15:00,285.175,285.175,285.175
19/11/2011,1:30:00,285.04,285.04,285.04
19/11/2011,1:45:00,284.107,284.107,284.107
19/11/2011,2:00:00,282.556,282.556,282.556
19/11/2011,2:15:00,277.209,277.209,277.209
19/11/2011,2:30:00,288.928,288.928,288.928
19/11/2011,2:45:00,296.942,296.942,296.942
19/11/2011,3:00:00,287.665,287.665,287.665
19/11/2011,3:15:00,299.964,299.964,299.964
19/11/2011,3:30:00,317.689,317.689,317.689
19/11/2011,3:45:00,304.364,304.364,304.364
19/11/2011,4:00:00,294.11,294.11,294.11
19/11/2011,4:15:00,299.091,299.091,299.091
19/11/2011,4:30:00,300.208,300.208,300.208
19/11/2011,4:45:00,285.016,285.016,285.016
19/11/2011,5:00:00,304.377,304.377,304.377
19/11/2011,5:15:00,320.075,320.075,320.075
19/11/2011,5:30:00,346.992,12.996,12.996
19/11/2011,5:45:00,47.542,47.542,47.542
19/11/2011,6:00:00,282.813,282.813,282.813
19/11/2011,6:15:00,282.41,282.41,282.41
19/11/2011,6:30:00,281.604,281.604,281.604
19/11/2011,6:45:00,279.431,279.431,279.431
19/11/2011,7:00:00,268.573,268.573,268.573
19/11/2011,7:15:00,272.32,272.32,272.32
19/11/2011,7:30:00,300.946,300.946,300.946
19/11/2011,7:45:00,239.581,239.581,239.581
19/11/2011,8:00:00,270.483,270.483,270.483
19/11/2011,8:15:00,289.514,289.514,289.514
19/11/2011,8:30:00,236.846,236.846,236.846
19/11/2011,8:45:00,241.003,241.003,241.003
19/11/2011,9:00:00,293.549,293.549,293.549
19/11/2011,9:15:00,328.205,31.783,31.783
19/11/2011,9:30:00,243.713,243.713,243.713
19/11/2011,9:45:00,289.148,289.148,289.148
19/11/2011,10:00:00,318.879,41.109,41.109
19/11/2011,10:15:00,297.467,297.467,297.467
19/11/2011,10:30:00,275.085,275.085,275.085
19/11/2011,10:45:00,329.585,30.403,30.403
19/11/2011,11:00:00,219.03,219.03,219.03
19/11/2011,11:15:00,327.076,327.076,327.076
19/11/2011,11:30:00,223.333,223.333,223.333
19/11/2011,11:45:00,109.897,109.897,109.897
19/11/2011,12:00:00,254.522,254.522,254.522
19/11/2011,12:15:00,281.378,281.378,281.378
19/11/2011,12:30:00,280.054,280.054,280.054
19/11/2011,12:45:00,324.989,34.999,34.999
19/11/2011,13:00:00,320.435,320.435,320.435
19/11/2011,13:15:00,301.844,301.844,301.844
19/11/2011,13:30:00,300,59.987,59.987
19/11/2011,13:45:00,281.018,281.018,281.018
19/11/2011,14:00:00,268.133,268.133,268.133
19/11/2011,14:15:00,298.822,298.822,298.822
19/11/2011,14:30:00,283.472,283.472,283.472
19/11/2011,14:45:00,296.936,296.936,296.936
19/11/2011,15:00:00,303.565,56.423,56.423
19/11/2011,15:15:00,291.821,291.821,291.821
19/11/2011,15:30:00,314.521,45.467,45.467
19/11/2011,15:45:00,260.943,260.943,260.943
19/11/2011,16:00:00,277.002,277.002,277.002
19/11/2011,16:15:00,294.135,294.135,294.135
19/11/2011,16:30:00,292.871,67.116,67.116
19/11/2011,16:45:00,63.314,63.314,63.314
19/11/2011,17:00:00,275.372,275.372,275.372
19/11/2011,17:15:00,306.989,306.989,306.989
