Fecha;hora;valor_med;max;min
26/11/2011;3:25:00;95.166;95.166;95.166
26/11/2011;3:30:00;94.254;94.254;94.254
26/11/2011;3:35:00;93.893;93.893;93.893
26/11/2011;3:40:00;93.74;93.74;93.74
26/11/2011;3:45:00;93.714;93.714;93.714
26/11/2011;3:50:00;93.899;93.899;93.899
26/11/2011;3:55:00;93.524;93.524;93.524
26/11/2011;4:00:00;93.553;93.553;93.553
26/11/2011;4:05:00;93.536;93.536;93.536
26/11/2011;4:10:00;93.543;93.543;93.543
26/11/2011;4:15:00;92.884;92.884;92.884
26/11/2011;4:20:00;93.208;93.208;93.208
26/11/2011;4:25:00;92.955;92.955;92.955
26/11/2011;4:30:00;92.104;92.104;92.104
26/11/2011;4:35:00;91.975;91.975;91.975
26/11/2011;4:40:00;91.278;91.278;91.278
26/11/2011;4:45:00;91.279;91.279;91.279
26/11/2011;4:50:00;91.103;91.103;91.103
26/11/2011;4:55:00;90.529;90.529;90.529
26/11/2011;5:00:00;90.472;90.472;90.472
26/11/2011;5:05:00;89.806;89.806;89.806
26/11/2011;5:10:00;90.277;90.277;90.277
26/11/2011;5:15:00;89.65;89.65;89.65
26/11/2011;5:20:00;88.548;88.548;88.548
26/11/2011;5:25:00;88.016;88.016;88.016
26/11/2011;5:30:00;88.438;88.438;88.438
26/11/2011;5:35:00;88.618;88.618;88.618
26/11/2011;5:40:00;88.587;88.587;88.587
26/11/2011;5:45:00;89.073;89.073;89.073
26/11/2011;5:50:00;89.534;89.534;89.534
26/11/2011;5:55:00;88.709;88.709;88.709
26/11/2011;6:00:00;89.337;89.337;89.337
26/11/2011;6:05:00;88.257;88.257;88.257
26/11/2011;6:10:00;88.214;88.214;88.214
26/11/2011;6:15:00;88.336;88.336;88.336
26/11/2011;6:20:00;89.009;89.009;89.009
26/11/2011;6:25:00;89.328;89.328;89.328
26/11/2011;6:30:00;90.013;90.013;90.013
26/11/2011;6:35:00;90.212;90.212;90.212
26/11/2011;6:40:00;90.999;90.999;90.999
26/11/2011;6:45:00;91.843;91.843;91.843
26/11/2011;6:50:00;89.075;89.075;89.075
26/11/2011;6:55:00;85.912;85.912;85.912
26/11/2011;7:00:00;83.545;83.545;83.545
26/11/2011;7:05:00;79.63;79.63;79.63
26/11/2011;7:10:00;78.062;78.062;78.062
26/11/2011;7:15:00;75.916;75.916;75.916
26/11/2011;7:20:00;74.142;74.142;74.142
26/11/2011;7:25:00;71.303;71.303;71.303
26/11/2011;7:30:00;70.307;70.307;70.307
26/11/2011;7:35:00;67.297;67.297;67.297
26/11/2011;7:40:00;69.65;69.65;69.65
26/11/2011;7:45:00;68.64;68.64;68.64
26/11/2011;7:50:00;69.332;69.332;69.332
26/11/2011;7:55:00;70.701;70.701;70.701
26/11/2011;8:00:00;68.401;68.401;68.401
26/11/2011;8:05:00;68.638;68.638;68.638
26/11/2011;8:10:00;67.702;67.702;67.702
26/11/2011;8:15:00;65.92;65.92;65.92
26/11/2011;8:20:00;68.502;68.502;68.502
26/11/2011;8:25:00;66.389;66.389;66.389
26/11/2011;8:30:00;67.092;67.092;67.092
26/11/2011;8:35:00;66.172;66.172;66.172
26/11/2011;8:40:00;63.208;63.208;63.208
26/11/2011;8:45:00;61.246;61.246;61.246
26/11/2011;8:50:00;66.127;66.127;66.127
26/11/2011;8:55:00;66.042;66.042;66.042
26/11/2011;9:00:00;62.922;62.922;62.922
26/11/2011;9:05:00;60.955;60.955;60.955
26/11/2011;9:10:00;59.755;59.755;59.755
26/11/2011;9:15:00;62.739;62.739;62.739
26/11/2011;9:20:00;58.083;58.083;58.083
26/11/2011;9:25:00;57.462;57.462;57.462
26/11/2011;9:30:00;59.111;59.111;59.111
26/11/2011;9:35:00;57.026;57.026;57.026
26/11/2011;9:40:00;59.661;59.661;59.661
26/11/2011;9:45:00;58.325;58.325;58.325
26/11/2011;9:50:00;55.175;55.175;55.175
26/11/2011;9:55:00;57.258;57.258;57.258
26/11/2011;10:00:00;56.792;56.792;56.792
26/11/2011;10:05:00;58.995;58.995;58.995
26/11/2011;10:10:00;60.158;60.158;60.158
26/11/2011;10:15:00;58.696;58.696;58.696
26/11/2011;10:20:00;57.676;57.676;57.676
26/11/2011;10:25:00;58.093;58.093;58.093
26/11/2011;10:30:00;57.69;57.69;57.69
26/11/2011;10:35:00;55.393;55.393;55.393
26/11/2011;10:40:00;54.056;54.056;54.056
26/11/2011;10:45:00;55.84;55.84;55.84
26/11/2011;10:50:00;53.937;53.937;53.937
26/11/2011;10:55:00;51.67;51.67;51.67
26/11/2011;11:00:00;51.213;51.213;51.213
26/11/2011;11:05:00;51.649;51.649;51.649
26/11/2011;11:10:00;50.659;50.659;50.659
26/11/2011;11:15:00;49.398;49.398;49.398
26/11/2011;11:20:00;52.446;52.446;52.446
26/11/2011;11:25:00;50.237;50.237;50.237
26/11/2011;11:30:00;51.194;51.194;51.194
26/11/2011;11:35:00;48.17;48.17;48.17
26/11/2011;11:40:00;51.269;51.269;51.269
26/11/2011;11:45:00;55.296;55.296;55.296
26/11/2011;11:50:00;50.952;50.952;50.952
26/11/2011;11:55:00;51.557;51.557;51.557
26/11/2011;12:00:00;48.896;48.896;48.896
26/11/2011;12:05:00;48.407;48.407;48.407
26/11/2011;12:10:00;54.115;54.115;54.115
26/11/2011;12:15:00;49.897;49.897;49.897
26/11/2011;12:20:00;52.95;52.95;52.95
26/11/2011;12:25:00;56.257;56.257;56.257
26/11/2011;12:30:00;57.129;57.129;57.129
26/11/2011;12:35:00;54.876;54.876;54.876
26/11/2011;12:40:00;53.341;53.341;53.341
26/11/2011;12:45:00;52.228;52.228;52.228
26/11/2011;12:50:00;50.528;50.528;50.528
26/11/2011;12:55:00;51.464;51.464;51.464
26/11/2011;13:00:00;45.336;45.336;45.336
26/11/2011;13:05:00;48.828;48.828;48.828
26/11/2011;13:10:00;49.122;49.122;49.122
26/11/2011;13:15:00;49.745;49.745;49.745
26/11/2011;13:20:00;49.893;49.893;49.893
26/11/2011;13:25:00;48.029;48.029;48.029
26/11/2011;13:30:00;45.3;45.3;45.3
26/11/2011;13:35:00;50.652;50.652;50.652
26/11/2011;13:40:00;53.112;53.112;53.112
26/11/2011;13:45:00;52.687;52.687;52.687
26/11/2011;13:50:00;55.732;55.732;55.732
26/11/2011;13:55:00;54.178;54.178;54.178
26/11/2011;14:00:00;48.298;48.298;48.298
26/11/2011;14:05:00;54.403;54.403;54.403
26/11/2011;14:10:00;55.114;55.114;55.114
26/11/2011;14:15:00;61.122;61.122;61.122
26/11/2011;14:20:00;57.87;57.87;57.87
26/11/2011;14:25:00;54.869;54.869;54.869
26/11/2011;14:30:00;59.53;59.53;59.53
26/11/2011;14:35:00;62.625;62.625;62.625
26/11/2011;14:40:00;64.601;64.601;64.601
26/11/2011;14:45:00;65.233;65.233;65.233
26/11/2011;14:50:00;68.631;68.631;68.631
26/11/2011;14:55:00;59.614;59.614;59.614
26/11/2011;15:00:00;55.66;55.66;55.66
26/11/2011;15:05:00;53.969;53.969;53.969
26/11/2011;15:10:00;59.973;59.973;59.973
26/11/2011;15:15:00;62.376;62.376;62.376
26/11/2011;15:20:00;62.437;62.437;62.437
26/11/2011;15:25:00;61.694;61.694;61.694
26/11/2011;15:30:00;64.338;64.338;64.338
26/11/2011;15:35:00;62.777;62.777;62.777
26/11/2011;15:40:00;60.876;60.876;60.876
26/11/2011;15:45:00;58.222;58.222;58.222
26/11/2011;15:50:00;60.89;60.89;60.89
26/11/2011;15:55:00;63.433;63.433;63.433
26/11/2011;16:00:00;64.334;64.334;64.334
26/11/2011;16:05:00;66.659;66.659;66.659
26/11/2011;16:10:00;68.48;68.48;68.48
26/11/2011;16:15:00;71.031;71.031;71.031
26/11/2011;16:20:00;72.614;72.614;72.614
26/11/2011;16:25:00;73.101;73.101;73.101
26/11/2011;16:30:00;73.385;73.385;73.385
26/11/2011;16:35:00;74.393;74.393;74.393
26/11/2011;16:40:00;75.853;75.853;75.853
26/11/2011;16:45:00;77.215;77.215;77.215
26/11/2011;16:50:00;77.771;77.771;77.771
26/11/2011;16:55:00;79.006;79.006;79.006
26/11/2011;17:00:00;79.599;79.599;79.599
26/11/2011;17:05:00;81.606;81.606;81.606
26/11/2011;17:10:00;83.563;83.563;83.563
26/11/2011;17:15:00;85.08;85.08;85.08
26/11/2011;17:20:00;86.192;86.192;86.192
26/11/2011;17:25:00;86.386;86.386;86.386
26/11/2011;17:30:00;86.829;86.829;86.829
26/11/2011;17:35:00;87.068;87.068;87.068
26/11/2011;17:40:00;87.748;87.748;87.748
26/11/2011;17:45:00;89.855;89.855;89.855
26/11/2011;17:50:00;90.704;90.704;90.704
26/11/2011;17:55:00;91.194;91.194;91.194
26/11/2011;18:00:00;91.41;91.41;91.41
26/11/2011;18:05:00;91.323;91.323;91.323
26/11/2011;18:10:00;91.154;91.154;91.154
26/11/2011;18:15:00;91.584;91.584;91.584
26/11/2011;18:20:00;91.987;91.987;91.987
26/11/2011;18:25:00;92.896;92.896;92.896
26/11/2011;18:30:00;93.817;93.817;93.817
26/11/2011;18:35:00;94.336;94.336;94.336
26/11/2011;18:40:00;94.795;94.795;94.795
26/11/2011;18:45:00;94.994;94.994;94.994
26/11/2011;18:50:00;94.631;94.631;94.631
26/11/2011;18:55:00;94.432;94.432;94.432
26/11/2011;19:00:00;94.008;94.008;94.008
26/11/2011;19:05:00;93.852;93.852;93.852
26/11/2011;19:10:00;94.305;94.305;94.305
26/11/2011;19:15:00;94.835;94.835;94.835
26/11/2011;19:20:00;94.793;94.793;94.793
26/11/2011;19:25:00;95.602;95.602;95.602
26/11/2011;19:30:00;96;96;96
26/11/2011;19:35:00;96;96;96
26/11/2011;19:40:00;95.955;95.955;95.955
26/11/2011;19:45:00;95.84;95.84;95.84
26/11/2011;19:50:00;95.651;95.651;95.651
26/11/2011;19:55:00;95.531;95.531;95.531
26/11/2011;20:00:00;95.487;95.487;95.487
26/11/2011;20:05:00;95.656;95.656;95.656
26/11/2011;20:10:00;95.649;95.649;95.649
26/11/2011;20:15:00;95.752;95.752;95.752
26/11/2011;20:20:00;95.376;95.376;95.376
26/11/2011;20:25:00;94.884;94.884;94.884
26/11/2011;20:30:00;95.135;95.135;95.135
26/11/2011;20:35:00;95.419;95.419;95.419
26/11/2011;20:40:00;95.85;95.85;95.85
26/11/2011;20:45:00;96;96;96
26/11/2011;20:50:00;96;96;96
26/11/2011;20:55:00;96;96;96
26/11/2011;21:00:00;96;96;96
26/11/2011;21:05:00;96;96;96
26/11/2011;21:10:00;96;96;96
26/11/2011;21:15:00;96;96;96
26/11/2011;21:20:00;96;96;96
26/11/2011;21:25:00;95.927;95.927;95.927
26/11/2011;21:30:00;95.719;95.719;95.719
26/11/2011;21:35:00;95.676;95.676;95.676
26/11/2011;21:40:00;95.456;95.456;95.456
26/11/2011;21:45:00;95.51;95.51;95.51
26/11/2011;21:50:00;95.81;95.81;95.81
26/11/2011;21:55:00;96;96;96
26/11/2011;22:00:00;96;96;96
26/11/2011;22:05:00;96;96;96
26/11/2011;22:10:00;96;96;96
26/11/2011;22:15:00;96;96;96
26/11/2011;22:20:00;96;96;96
26/11/2011;22:25:00;96;96;96
26/11/2011;22:30:00;96;96;96
26/11/2011;22:35:00;96;96;96
26/11/2011;22:40:00;96;96;96
26/11/2011;22:45:00;95.965;95.965;95.965
26/11/2011;22:50:00;95.813;95.813;95.813
26/11/2011;22:55:00;95.695;95.695;95.695
26/11/2011;23:00:00;95.613;95.613;95.613
26/11/2011;23:05:00;95.913;95.913;95.913
26/11/2011;23:10:00;96;96;96
26/11/2011;23:15:00;96;96;96
26/11/2011;23:20:00;96;96;96
26/11/2011;23:25:00;96;96;96
26/11/2011;23:30:00;96;96;96
26/11/2011;23:35:00;96;96;96
26/11/2011;23:40:00;95.813;95.813;95.813
26/11/2011;23:45:00;95.414;95.414;95.414
26/11/2011;23:50:00;95.03;95.03;95.03
26/11/2011;23:55:00;94.61;94.61;94.61
27/11/2011;0:00:00;93.55;93.55;93.55
27/11/2011;0:05:00;92.226;92.226;92.226
27/11/2011;0:10:00;91.635;91.635;91.635
27/11/2011;0:15:00;91.509;91.509;91.509
27/11/2011;0:20:00;91.272;91.272;91.272
27/11/2011;0:25:00;92.24;92.24;92.24
27/11/2011;0:30:00;92.547;92.547;92.547
27/11/2011;0:35:00;92.385;92.385;92.385
27/11/2011;0:40:00;92.038;92.038;92.038
27/11/2011;0:45:00;91.544;91.544;91.544
27/11/2011;0:50:00;91.276;91.276;91.276
27/11/2011;0:55:00;90.502;90.502;90.502
27/11/2011;1:00:00;90.442;90.442;90.442
27/11/2011;1:05:00;90.831;90.831;90.831
27/11/2011;1:10:00;91.509;91.509;91.509
27/11/2011;1:15:00;92.327;92.327;92.327
27/11/2011;1:20:00;91.492;91.492;91.492
27/11/2011;1:25:00;91.682;91.682;91.682
27/11/2011;1:30:00;92.256;92.256;92.256
27/11/2011;1:35:00;92.483;92.483;92.483
27/11/2011;1:40:00;91.639;91.639;91.639
27/11/2011;1:45:00;91.499;91.499;91.499
27/11/2011;1:50:00;92.434;92.434;92.434
27/11/2011;1:55:00;92.143;92.143;92.143
27/11/2011;2:00:00;91.485;91.485;91.485
27/11/2011;2:05:00;91.853;91.853;91.853
27/11/2011;2:10:00;91.952;91.952;91.952
27/11/2011;2:15:00;92.312;92.312;92.312
27/11/2011;2:20:00;93.498;93.498;93.498
27/11/2011;2:25:00;93.538;93.538;93.538
27/11/2011;2:30:00;93.229;93.229;93.229
27/11/2011;2:35:00;93.264;93.264;93.264
27/11/2011;2:40:00;93.189;93.189;93.189
27/11/2011;2:45:00;93.173;93.173;93.173
27/11/2011;2:50:00;92.819;92.819;92.819
27/11/2011;2:55:00;93.198;93.198;93.198
27/11/2011;3:00:00;93.642;93.642;93.642
27/11/2011;3:05:00;94.417;94.417;94.417
27/11/2011;3:10:00;93.573;93.573;93.573
27/11/2011;3:15:00;93.92;93.92;93.92
27/11/2011;3:20:00;94.335;94.335;94.335
27/11/2011;3:25:00;93.846;93.846;93.846
27/11/2011;3:30:00;94.601;94.601;94.601
27/11/2011;3:35:00;93.921;93.921;93.921
27/11/2011;3:40:00;93.773;93.773;93.773
27/11/2011;3:45:00;94.406;94.406;94.406
27/11/2011;3:50:00;94.488;94.488;94.488
27/11/2011;3:55:00;94.875;94.875;94.875
27/11/2011;4:00:00;94.553;94.553;94.553
27/11/2011;4:05:00;95.234;95.234;95.234
27/11/2011;4:10:00;95.824;95.824;95.824
27/11/2011;4:15:00;96;96;96
27/11/2011;4:20:00;95.791;95.791;95.791
27/11/2011;4:25:00;95.894;95.894;95.894
27/11/2011;4:30:00;95.772;95.772;95.772
27/11/2011;4:35:00;96;96;96
27/11/2011;4:40:00;95.962;95.962;95.962
27/11/2011;4:45:00;96;96;96
27/11/2011;4:50:00;95.923;95.923;95.923
27/11/2011;4:55:00;95.915;95.915;95.915
27/11/2011;5:00:00;95.775;95.775;95.775
27/11/2011;5:05:00;96;96;96
27/11/2011;5:10:00;96;96;96
27/11/2011;5:15:00;95.967;95.967;95.967
27/11/2011;5:20:00;96;96;96
27/11/2011;5:25:00;96;96;96
27/11/2011;5:30:00;96;96;96
27/11/2011;5:35:00;96;96;96
27/11/2011;5:40:00;96;96;96
27/11/2011;5:45:00;96;96;96
27/11/2011;5:50:00;96;96;96
27/11/2011;5:55:00;96;96;96
27/11/2011;6:00:00;96;96;96
27/11/2011;6:05:00;96;96;96
27/11/2011;6:10:00;96;96;96
27/11/2011;6:15:00;96;96;96
27/11/2011;6:20:00;96;96;96
27/11/2011;6:25:00;96;96;96
27/11/2011;6:30:00;96;96;96
27/11/2011;6:35:00;96;96;96
27/11/2011;6:40:00;96;96;96
27/11/2011;6:45:00;96;96;96
27/11/2011;6:50:00;96;96;96
27/11/2011;6:55:00;96;96;96
27/11/2011;7:00:00;96;96;96
27/11/2011;7:05:00;96;96;96
27/11/2011;7:10:00;96;96;96
27/11/2011;7:15:00;96;96;96
27/11/2011;7:20:00;96;96;96
27/11/2011;7:25:00;96;96;96
27/11/2011;7:30:00;96;96;96
27/11/2011;7:35:00;96;96;96
27/11/2011;7:40:00;96;96;96
27/11/2011;7:45:00;96;96;96
27/11/2011;7:50:00;96;96;96
27/11/2011;7:55:00;96;96;96
27/11/2011;8:00:00;95.498;95.498;95.498
27/11/2011;8:05:00;95.925;95.925;95.925
27/11/2011;8:10:00;94.509;94.509;94.509
27/11/2011;8:15:00;93.67;93.67;93.67
27/11/2011;8:20:00;93.402;93.402;93.402
27/11/2011;8:25:00;92.578;92.578;92.578
27/11/2011;8:30:00;90.313;90.313;90.313
27/11/2011;8:35:00;87.42;87.42;87.42
27/11/2011;8:40:00;86.137;86.137;86.137
27/11/2011;8:45:00;85.448;85.448;85.448
27/11/2011;8:50:00;85.519;85.519;85.519
27/11/2011;8:55:00;83.139;83.139;83.139
27/11/2011;9:00:00;81.062;81.062;81.062
27/11/2011;9:05:00;77.789;77.789;77.789
27/11/2011;9:10:00;73.847;73.847;73.847
27/11/2011;9:15:00;70.677;70.677;70.677
27/11/2011;9:20:00;68.991;68.991;68.991
27/11/2011;9:25:00;70.203;70.203;70.203
27/11/2011;9:30:00;68.399;68.399;68.399
27/11/2011;9:35:00;65.824;65.824;65.824
27/11/2011;9:40:00;68.865;68.865;68.865
27/11/2011;9:45:00;68.443;68.443;68.443
27/11/2011;9:50:00;62.945;62.945;62.945
27/11/2011;9:55:00;63.66;63.66;63.66
27/11/2011;10:00:00;61.115;61.115;61.115
27/11/2011;10:05:00;61.019;61.019;61.019
27/11/2011;10:10:00;59.3;59.3;59.3
27/11/2011;10:15:00;57.191;57.191;57.191
27/11/2011;10:20:00;56.185;56.185;56.185
27/11/2011;10:25:00;54.249;54.249;54.249
27/11/2011;10:30:00;50.73;50.73;50.73
27/11/2011;10:35:00;48.699;48.699;48.699
27/11/2011;10:40:00;48.387;48.387;48.387
27/11/2011;10:45:00;48.202;48.202;48.202
27/11/2011;10:50:00;46.32;46.32;46.32
27/11/2011;10:55:00;50.477;50.477;50.477
27/11/2011;11:00:00;49.415;49.415;49.415
27/11/2011;11:05:00;46.051;46.051;46.051
27/11/2011;11:10:00;47.492;47.492;47.492
27/11/2011;11:15:00;44.168;44.168;44.168
27/11/2011;11:20:00;49.745;49.745;49.745
27/11/2011;11:25:00;50.821;50.821;50.821
27/11/2011;11:30:00;49.483;49.483;49.483
27/11/2011;11:35:00;47.42;47.42;47.42
27/11/2011;11:40:00;47.837;47.837;47.837
27/11/2011;11:45:00;51.527;51.527;51.527
27/11/2011;11:50:00;49.576;49.576;49.576
27/11/2011;11:55:00;48.861;48.861;48.861
27/11/2011;12:00:00;45.905;45.905;45.905
27/11/2011;12:05:00;44.97;44.97;44.97
27/11/2011;12:10:00;42.921;42.921;42.921
27/11/2011;12:15:00;44.405;44.405;44.405
27/11/2011;12:20:00;48.582;48.582;48.582
27/11/2011;12:25:00;50.947;50.947;50.947
27/11/2011;12:30:00;51.621;51.621;51.621
27/11/2011;12:35:00;60.991;60.991;60.991
27/11/2011;12:40:00;65.36;65.36;65.36
27/11/2011;12:45:00;68.412;68.412;68.412
27/11/2011;12:50:00;63.52;63.52;63.52
27/11/2011;12:55:00;64.619;64.619;64.619
27/11/2011;13:00:00;60.601;60.601;60.601
27/11/2011;13:05:00;63.893;63.893;63.893
27/11/2011;13:10:00;61.75;61.75;61.75
27/11/2011;13:15:00;69.857;69.857;69.857
27/11/2011;13:20:00;73.054;73.054;73.054
27/11/2011;13:25:00;73.83;73.83;73.83
27/11/2011;13:30:00;73.521;73.521;73.521
27/11/2011;13:35:00;73.614;73.614;73.614
27/11/2011;13:40:00;72.799;72.799;72.799
27/11/2011;13:45:00;73.922;73.922;73.922
27/11/2011;13:50:00;75.549;75.549;75.549
27/11/2011;13:55:00;75.978;75.978;75.978
27/11/2011;14:00:00;75;75;75
27/11/2011;14:05:00;76.543;76.543;76.543
27/11/2011;14:10:00;75.27;75.27;75.27
27/11/2011;14:15:00;77.911;77.911;77.911
27/11/2011;14:20:00;79.763;79.763;79.763
27/11/2011;14:25:00;80.863;80.863;80.863
27/11/2011;14:30:00;83.167;83.167;83.167
27/11/2011;14:35:00;84.129;84.129;84.129
27/11/2011;14:40:00;83.583;83.583;83.583
27/11/2011;14:45:00;83.109;83.109;83.109
27/11/2011;14:50:00;82.664;82.664;82.664
27/11/2011;14:55:00;82.509;82.509;82.509
27/11/2011;15:00:00;83.883;83.883;83.883
27/11/2011;15:05:00;85.875;85.875;85.875
27/11/2011;15:10:00;87.594;87.594;87.594
27/11/2011;15:15:00;87.811;87.811;87.811
27/11/2011;15:20:00;88.724;88.724;88.724
27/11/2011;15:25:00;89.947;89.947;89.947
27/11/2011;15:30:00;90.66;90.66;90.66
27/11/2011;15:35:00;88.923;88.923;88.923
27/11/2011;15:40:00;87.141;87.141;87.141
27/11/2011;15:45:00;87.293;87.293;87.293
27/11/2011;15:50:00;86.313;86.313;86.313
27/11/2011;15:55:00;85.23;85.23;85.23
27/11/2011;16:00:00;86.339;86.339;86.339
27/11/2011;16:05:00;87.111;87.111;87.111
27/11/2011;16:10:00;88.391;88.391;88.391
27/11/2011;16:15:00;88.346;88.346;88.346
27/11/2011;16:20:00;88.268;88.268;88.268
27/11/2011;16:25:00;87.887;87.887;87.887
27/11/2011;16:30:00;88.247;88.247;88.247
27/11/2011;16:35:00;89.875;89.875;89.875
27/11/2011;16:40:00;91.323;91.323;91.323
27/11/2011;16:45:00;91.339;91.339;91.339
27/11/2011;16:50:00;91.647;91.647;91.647
27/11/2011;16:55:00;92.095;92.095;92.095
27/11/2011;17:00:00;92.498;92.498;92.498
27/11/2011;17:05:00;92.615;92.615;92.615
27/11/2011;17:10:00;93.28;93.28;93.28
27/11/2011;17:15:00;93.761;93.761;93.761
27/11/2011;17:20:00;93.742;93.742;93.742
27/11/2011;17:25:00;93.852;93.852;93.852
27/11/2011;17:30:00;94.387;94.387;94.387
27/11/2011;17:35:00;94.532;94.532;94.532
27/11/2011;17:40:00;93.766;93.766;93.766
27/11/2011;17:45:00;93.496;93.496;93.496
27/11/2011;17:50:00;94.389;94.389;94.389
27/11/2011;17:55:00;94.678;94.678;94.678
27/11/2011;18:00:00;95.032;95.032;95.032
27/11/2011;18:05:00;94.905;94.905;94.905
27/11/2011;18:10:00;95.559;95.559;95.559
27/11/2011;18:15:00;95.691;95.691;95.691
27/11/2011;18:20:00;95.85;95.85;95.85
27/11/2011;18:25:00;95.93;95.93;95.93
27/11/2011;18:30:00;96;96;96
27/11/2011;18:35:00;96;96;96
27/11/2011;18:40:00;96;96;96
27/11/2011;18:45:00;96;96;96
27/11/2011;18:50:00;96;96;96
27/11/2011;18:55:00;96;96;96
27/11/2011;19:00:00;96;96;96
27/11/2011;19:05:00;96;96;96
27/11/2011;19:10:00;96;96;96
27/11/2011;19:15:00;96;96;96
27/11/2011;19:20:00;96;96;96
27/11/2011;19:25:00;96;96;96
27/11/2011;19:30:00;96;96;96
27/11/2011;19:35:00;96;96;96
27/11/2011;19:40:00;96;96;96
27/11/2011;19:45:00;96;96;96
27/11/2011;19:50:00;96;96;96
27/11/2011;19:55:00;96;96;96
27/11/2011;20:00:00;96;96;96
27/11/2011;20:05:00;96;96;96
27/11/2011;20:10:00;96;96;96
27/11/2011;20:15:00;96;96;96
27/11/2011;20:20:00;96;96;96
27/11/2011;20:25:00;96;96;96
27/11/2011;20:30:00;96;96;96
27/11/2011;20:35:00;96;96;96
27/11/2011;20:40:00;96;96;96
27/11/2011;20:45:00;96;96;96
27/11/2011;20:50:00;96;96;96
27/11/2011;20:55:00;96;96;96
27/11/2011;21:00:00;96;96;96
27/11/2011;21:05:00;96;96;96
27/11/2011;21:10:00;96;96;96
27/11/2011;21:15:00;96;96;96
27/11/2011;21:20:00;96;96;96
27/11/2011;21:25:00;96;96;96
27/11/2011;21:30:00;96;96;96
27/11/2011;21:35:00;95.986;95.986;95.986
27/11/2011;21:40:00;95.789;95.789;95.789
27/11/2011;21:45:00;95.473;95.473;95.473
27/11/2011;21:50:00;95.037;95.037;95.037
27/11/2011;21:55:00;94.765;94.765;94.765
27/11/2011;22:00:00;94.369;94.369;94.369
27/11/2011;22:05:00;94.092;94.092;94.092
27/11/2011;22:10:00;93.29;93.29;93.29
27/11/2011;22:15:00;92.889;92.889;92.889
27/11/2011;22:20:00;92.608;92.608;92.608
27/11/2011;22:25:00;92.653;92.653;92.653
27/11/2011;22:30:00;93.341;93.341;93.341
27/11/2011;22:35:00;93.557;93.557;93.557
27/11/2011;22:40:00;93.911;93.911;93.911
27/11/2011;22:45:00;94.354;94.354;94.354
27/11/2011;22:50:00;94.549;94.549;94.549
27/11/2011;22:55:00;94.786;94.786;94.786
27/11/2011;23:00:00;95.09;95.09;95.09
27/11/2011;23:05:00;95.18;95.18;95.18
27/11/2011;23:10:00;95.214;95.214;95.214
27/11/2011;23:15:00;95.494;95.494;95.494
27/11/2011;23:20:00;95.33;95.33;95.33
27/11/2011;23:25:00;95.06;95.06;95.06
27/11/2011;23:30:00;94.776;94.776;94.776
27/11/2011;23:35:00;94.139;94.139;94.139
27/11/2011;23:40:00;93.529;93.529;93.529
27/11/2011;23:45:00;93.297;93.297;93.297
27/11/2011;23:50:00;93.513;93.513;93.513
27/11/2011;23:55:00;93.848;93.848;93.848
28/11/2011;0:00:00;94.274;94.274;94.274
28/11/2011;0:05:00;94.364;94.364;94.364
28/11/2011;0:10:00;94.889;94.889;94.889
28/11/2011;0:15:00;94.619;94.619;94.619
28/11/2011;0:20:00;94.108;94.108;94.108
28/11/2011;0:25:00;93.904;93.904;93.904
28/11/2011;0:30:00;93.927;93.927;93.927
28/11/2011;0:35:00;93.975;93.975;93.975
28/11/2011;0:40:00;94.108;94.108;94.108
28/11/2011;0:45:00;94.124;94.124;94.124
28/11/2011;0:50:00;93.979;93.979;93.979
28/11/2011;0:55:00;94.022;94.022;94.022
28/11/2011;1:00:00;93.951;93.951;93.951
28/11/2011;1:05:00;94.118;94.118;94.118
28/11/2011;1:10:00;94.237;94.237;94.237
28/11/2011;1:15:00;94.441;94.441;94.441
28/11/2011;1:20:00;94.652;94.652;94.652
28/11/2011;1:25:00;94.631;94.631;94.631
28/11/2011;1:30:00;94.542;94.542;94.542
28/11/2011;1:35:00;94.664;94.664;94.664
28/11/2011;1:40:00;94.72;94.72;94.72
28/11/2011;1:45:00;94.701;94.701;94.701
28/11/2011;1:50:00;94.828;94.828;94.828
28/11/2011;1:55:00;94.797;94.797;94.797
28/11/2011;2:00:00;94.896;94.896;94.896
28/11/2011;2:05:00;94.964;94.964;94.964
28/11/2011;2:10:00;94.973;94.973;94.973
28/11/2011;2:15:00;94.901;94.901;94.901
28/11/2011;2:20:00;94.879;94.879;94.879
28/11/2011;2:25:00;94.901;94.901;94.901
28/11/2011;2:30:00;95.259;95.259;95.259
28/11/2011;2:35:00;95.477;95.477;95.477
28/11/2011;2:40:00;95.578;95.578;95.578
28/11/2011;2:45:00;95.763;95.763;95.763
28/11/2011;2:50:00;95.648;95.648;95.648
28/11/2011;2:55:00;95.623;95.623;95.623
28/11/2011;3:00:00;95.409;95.409;95.409
28/11/2011;3:05:00;95.18;95.18;95.18
28/11/2011;3:10:00;94.971;94.971;94.971
28/11/2011;3:15:00;95.037;95.037;95.037
28/11/2011;3:20:00;95.161;95.161;95.161
28/11/2011;3:25:00;95.313;95.313;95.313
28/11/2011;3:30:00;95.454;95.454;95.454
28/11/2011;3:35:00;95.588;95.588;95.588
28/11/2011;3:40:00;95.665;95.665;95.665
28/11/2011;3:45:00;95.669;95.669;95.669
28/11/2011;3:50:00;95.648;95.648;95.648
28/11/2011;3:55:00;95.681;95.681;95.681
