"Título de trazado: JTU-01_PT_22"
"N.º";"Fecha Tiempo, GMT-05:00";"Event, mm (LGR S/N: 10725305, SEN S/N: 10725305)";"Final de archivo (LGR S/N: 10725305)"
488;30/06/16 21:57:59;48.7;
489;30/06/16 22:05:33;48.8;
490;30/06/16 22:38:06;48.9;
491;01/07/16 02:31:19;49.0;
492;01/07/16 04:34:34;49.1;
493;01/07/16 05:23:28;49.2;
494;01/07/16 05:56:26;49.3;
495;01/07/16 07:22:53;49.4;
496;01/07/16 08:00:03;49.5;
497;01/07/16 08:33:57;49.6;
498;01/07/16 08:45:15;49.7;
499;01/07/16 08:57:09;49.8;
500;01/07/16 09:00:48;49.9;
501;01/07/16 09:04:47;50.0;
502;01/07/16 09:17:48;50.1;
503;01/07/16 10:17:23;50.2;
504;01/07/16 11:28:42;50.3;
505;01/07/16 12:13:56;50.4;
506;01/07/16 12:33:50;50.5;
507;01/07/16 12:44:26;50.6;
508;01/07/16 13:32:00;50.7;
509;01/07/16 15:05:05;50.8;
510;01/07/16 15:24:56;50.9;
511;02/07/16 05:45:22;51.0;
512;02/07/16 07:54:14;51.1;
513;05/07/16 11:30:51;51.1;Registrado
