med_fecha;med_hora;med_valor;med_maximo;med_minimo
01/12/2011;1:35:00;4.554;4.554;4.554
01/12/2011;1:40:00;4.485;4.485;4.485
01/12/2011;1:45:00;4.388;4.388;4.388
01/12/2011;1:50:00;4.275;4.275;4.275
01/12/2011;1:55:00;4.203;4.203;4.203
01/12/2011;2:00:00;4.174;4.174;4.174
01/12/2011;2:05:00;4.209;4.209;4.209
01/12/2011;2:10:00;4.154;4.154;4.154
01/12/2011;2:15:00;4.055;4.055;4.055
01/12/2011;2:20:00;4.055;4.055;4.055
01/12/2011;2:25:00;4.04;4.04;4.04
01/12/2011;2:30:00;4.052;4.052;4.052
01/12/2011;2:35:00;4.087;4.087;4.087
01/12/2011;2:40:00;4.083;4.083;4.083
01/12/2011;2:45:00;4.063;4.063;4.063
01/12/2011;2:50:00;3.988;3.988;3.988
01/12/2011;2:55:00;4.011;4.011;4.011
01/12/2011;3:00:00;4.002;4.002;4.002
01/12/2011;3:05:00;4.012;4.012;4.012
01/12/2011;3:10:00;4.044;4.044;4.044
01/12/2011;3:15:00;4.066;4.066;4.066
01/12/2011;3:20:00;4.035;4.035;4.035
01/12/2011;3:25:00;4.005;4.005;4.005
01/12/2011;3:30:00;3.895;3.895;3.895
01/12/2011;3:35:00;3.802;3.802;3.802
01/12/2011;3:40:00;3.782;3.782;3.782
01/12/2011;3:45:00;3.794;3.794;3.794
01/12/2011;3:50:00;3.826;3.826;3.826
01/12/2011;3:55:00;3.864;3.864;3.864
01/12/2011;4:00:00;3.858;3.858;3.858
01/12/2011;4:05:00;3.861;3.861;3.861
01/12/2011;4:10:00;3.933;3.933;3.933
01/12/2011;4:15:00;3.953;3.953;3.953
01/12/2011;4:20:00;3.939;3.939;3.939
01/12/2011;4:25:00;3.87;3.87;3.87
01/12/2011;4:30:00;3.806;3.806;3.806
01/12/2011;4:35:00;3.764;3.764;3.764
01/12/2011;4:40:00;3.75;3.75;3.75
01/12/2011;4:45:00;3.735;3.735;3.735
01/12/2011;4:50:00;3.739;3.739;3.739
01/12/2011;4:55:00;3.756;3.756;3.756
01/12/2011;5:00:00;3.754;3.754;3.754
01/12/2011;5:05:00;3.748;3.748;3.748
01/12/2011;5:10:00;3.767;3.767;3.767
01/12/2011;5:15:00;3.819;3.819;3.819
01/12/2011;5:20:00;3.91;3.91;3.91
01/12/2011;5:25:00;3.993;3.993;3.993
01/12/2011;5:30:00;4.012;4.012;4.012
01/12/2011;5:35:00;4.011;4.011;4.011
01/12/2011;5:40:00;3.989;3.989;3.989
01/12/2011;5:45:00;4.002;4.002;4.002
01/12/2011;5:50:00;3.994;3.994;3.994
01/12/2011;5:55:00;3.996;3.996;3.996
01/12/2011;6:00:00;4.002;4.002;4.002
01/12/2011;6:05:00;4.012;4.012;4.012
01/12/2011;6:10:00;4.035;4.035;4.035
01/12/2011;6:15:00;4.061;4.061;4.061
01/12/2011;6:20:00;4.083;4.083;4.083
01/12/2011;6:25:00;4.11;4.11;4.11
01/12/2011;6:30:00;4.203;4.203;4.203
01/12/2011;6:35:00;4.298;4.298;4.298
01/12/2011;6:40:00;4.464;4.464;4.464
01/12/2011;6:45:00;4.592;4.592;4.592
01/12/2011;6:50:00;4.739;4.739;4.739
01/12/2011;6:55:00;4.788;4.788;4.788
01/12/2011;7:00:00;4.665;4.665;4.665
01/12/2011;7:05:00;4.673;4.673;4.673
01/12/2011;7:10:00;4.778;4.778;4.778
01/12/2011;7:15:00;5.007;5.007;5.007
01/12/2011;7:20:00;5.3;5.3;5.3
01/12/2011;7:25:00;5.522;5.522;5.522
01/12/2011;7:30:00;5.95;5.95;5.95
01/12/2011;7:35:00;6.149;6.149;6.149
01/12/2011;7:40:00;6.704;6.704;6.704
01/12/2011;7:45:00;7.739;7.739;7.739
01/12/2011;7:50:00;8.402;8.402;8.402
01/12/2011;7:55:00;8.514;8.514;8.514
01/12/2011;8:00:00;9.063;9.063;9.063
01/12/2011;12:50:00;8.28;8.28;8.28
01/12/2011;12:55:00;8.21;8.21;8.21
01/12/2011;13:00:00;8.131;8.131;8.131
01/12/2011;13:05:00;8.032;8.032;8.032
01/12/2011;13:10:00;8.065;8.065;8.065
01/12/2011;13:15:00;8.077;8.077;8.077
01/12/2011;13:20:00;8.143;8.143;8.143
01/12/2011;13:25:00;8.451;8.451;8.451
01/12/2011;13:30:00;9.043;9.043;9.043
01/12/2011;13:35:00;9.422;9.422;9.422
01/12/2011;13:40:00;10.032;10.032;10.032
01/12/2011;13:45:00;10.664;10.664;10.664
01/12/2011;13:50:00;11.187;11.187;11.187
01/12/2011;13:55:00;11.596;11.596;11.596
01/12/2011;14:00:00;12.31;12.31;12.31
01/12/2011;14:05:00;12.504;12.504;12.504
01/12/2011;14:10:00;12.793;12.793;12.793
01/12/2011;14:15:00;13.143;13.143;13.143
01/12/2011;14:20:00;12.034;12.034;12.034
01/12/2011;14:25:00;11.521;11.521;11.521
01/12/2011;14:30:00;11.17;11.17;11.17
01/12/2011;14:35:00;10.874;10.874;10.874
01/12/2011;14:40:00;10.856;10.856;10.856
01/12/2011;14:45:00;10.826;10.826;10.826
01/12/2011;14:50:00;10.609;10.609;10.609
01/12/2011;14:55:00;10.285;10.285;10.285
01/12/2011;22:40:00;4.557;4.557;4.557
01/12/2011;8:05:00;10.037;10.037;10.037
01/12/2011;8:10:00;9.574;9.574;9.574
01/12/2011;8:15:00;9.606;9.606;9.606
01/12/2011;8:20:00;9.733;9.733;9.733
01/12/2011;8:25:00;9.478;9.478;9.478
01/12/2011;8:30:00;8.981;8.981;8.981
01/12/2011;8:35:00;9.016;9.016;9.016
01/12/2011;8:40:00;8.424;8.424;8.424
01/12/2011;8:45:00;8.126;8.126;8.126
01/12/2011;8:50:00;7.542;7.542;7.542
01/12/2011;8:55:00;7.241;7.241;7.241
01/12/2011;9:00:00;7.174;7.174;7.174
01/12/2011;9:05:00;7.304;7.304;7.304
01/12/2011;9:10:00;7.533;7.533;7.533
01/12/2011;9:15:00;7.58;7.58;7.58
01/12/2011;9:20:00;7.586;7.586;7.586
01/12/2011;9:25:00;7.6;7.6;7.6
01/12/2011;9:30:00;7.743;7.743;7.743
01/12/2011;9:35:00;7.908;7.908;7.908
01/12/2011;9:40:00;8.036;8.036;8.036
01/12/2011;9:45:00;8.239;8.239;8.239
01/12/2011;9:50:00;8.802;8.802;8.802
01/12/2011;9:55:00;8.381;8.381;8.381
01/12/2011;10:00:00;8.164;8.164;8.164
01/12/2011;22:45:00;4.548;4.548;4.548
01/12/2011;22:50:00;4.525;4.525;4.525
01/12/2011;22:55:00;4.514;4.514;4.514
01/12/2011;23:00:00;4.539;4.539;4.539
01/12/2011;23:05:00;4.553;4.553;4.553
01/12/2011;23:10:00;4.549;4.549;4.549
01/12/2011;23:15:00;4.565;4.565;4.565
01/12/2011;23:20:00;4.574;4.574;4.574
01/12/2011;23:25:00;4.568;4.568;4.568
01/12/2011;23:30:00;4.559;4.559;4.559
01/12/2011;23:35:00;4.546;4.546;4.546
01/12/2011;23:40:00;4.542;4.542;4.542
01/12/2011;23:45:00;4.54;4.54;4.54
01/12/2011;23:50:00;4.524;4.524;4.524
01/12/2011;23:55:00;4.505;4.505;4.505
01/12/2011;10:05:00;8.166;8.166;8.166
01/12/2011;10:10:00;8.181;8.181;8.181
01/12/2011;10:15:00;8.369;8.369;8.369
01/12/2011;10:20:00;8.346;8.346;8.346
01/12/2011;10:25:00;8.692;8.692;8.692
01/12/2011;10:30:00;9.057;9.057;9.057
01/12/2011;10:35:00;9.944;9.944;9.944
01/12/2011;10:40:00;10.623;10.623;10.623
01/12/2011;10:45:00;10.977;10.977;10.977
01/12/2011;10:50:00;11.206;11.206;11.206
01/12/2011;10:55:00;11.389;11.389;11.389
01/12/2011;11:00:00;10.684;10.684;10.684
01/12/2011;11:05:00;10.383;10.383;10.383
01/12/2011;11:10:00;10.055;10.055;10.055
01/12/2011;11:15:00;9.58;9.58;9.58
01/12/2011;11:20:00;9.428;9.428;9.428
01/12/2011;11:25:00;9.405;9.405;9.405
01/12/2011;11:30:00;9.727;9.727;9.727
01/12/2011;11:35:00;10.055;10.055;10.055
01/12/2011;11:40:00;10.148;10.148;10.148
01/12/2011;11:45:00;10.562;10.562;10.562
01/12/2011;11:50:00;10.928;10.928;10.928
01/12/2011;11:55:00;10.874;10.874;10.874
01/12/2011;12:00:00;10.836;10.836;10.836
01/12/2011;12:05:00;11.059;11.059;11.059
01/12/2011;12:10:00;11.016;11.016;11.016
01/12/2011;12:15:00;11.018;11.018;11.018
01/12/2011;12:20:00;10.746;10.746;10.746
01/12/2011;12:25:00;10.778;10.778;10.778
01/12/2011;12:30:00;10.935;10.935;10.935
01/12/2011;12:35:00;10.33;10.33;10.33
01/12/2011;12:40:00;9.313;9.313;9.313
01/12/2011;12:45:00;8.613;8.613;8.613
02/12/2011;4:35:00;3.419;3.419;3.419
02/12/2011;4:40:00;3.419;3.419;3.419
02/12/2011;4:45:00;3.437;3.437;3.437
02/12/2011;4:50:00;3.495;3.495;3.495
02/12/2011;4:55:00;3.504;3.504;3.504
02/12/2011;5:00:00;3.509;3.509;3.509
02/12/2011;5:05:00;3.512;3.512;3.512
02/12/2011;5:10:00;3.51;3.51;3.51
02/12/2011;5:15:00;3.513;3.513;3.513
02/12/2011;5:20:00;3.497;3.497;3.497
02/12/2011;5:25:00;3.442;3.442;3.442
02/12/2011;5:30:00;3.394;3.394;3.394
02/12/2011;5:35:00;3.356;3.356;3.356
02/12/2011;5:40:00;3.335;3.335;3.335
02/12/2011;5:45:00;3.326;3.326;3.326
02/12/2011;5:50:00;3.329;3.329;3.329
02/12/2011;5:55:00;3.339;3.339;3.339
02/12/2011;6:00:00;3.341;3.341;3.341
02/12/2011;6:05:00;3.356;3.356;3.356
02/12/2011;6:10:00;3.382;3.382;3.382
02/12/2011;6:15:00;3.413;3.413;3.413
02/12/2011;1:40:00;3.988;3.988;3.988
02/12/2011;1:45:00;3.997;3.997;3.997
02/12/2011;1:50:00;4.003;4.003;4.003
02/12/2011;1:55:00;4.009;4.009;4.009
02/12/2011;2:00:00;3.944;3.944;3.944
02/12/2011;2:05:00;3.903;3.903;3.903
02/12/2011;2:10:00;3.867;3.867;3.867
02/12/2011;2:15:00;3.86;3.86;3.86
02/12/2011;2:20:00;3.899;3.899;3.899
02/12/2011;2:25:00;3.907;3.907;3.907
02/12/2011;2:30:00;3.907;3.907;3.907
02/12/2011;2:35:00;3.886;3.886;3.886
02/12/2011;2:40:00;3.831;3.831;3.831
02/12/2011;2:45:00;3.8;3.8;3.8
02/12/2011;2:50:00;3.722;3.722;3.722
02/12/2011;2:55:00;3.692;3.692;3.692
02/12/2011;3:00:00;3.669;3.669;3.669
02/12/2011;3:05:00;3.648;3.648;3.648
02/12/2011;3:10:00;3.62;3.62;3.62
02/12/2011;3:15:00;3.597;3.597;3.597
02/12/2011;3:20:00;3.602;3.602;3.602
02/12/2011;3:25:00;3.6;3.6;3.6
02/12/2011;3:30:00;3.6;3.6;3.6
02/12/2011;3:35:00;3.652;3.652;3.652
02/12/2011;3:40:00;3.695;3.695;3.695
02/12/2011;3:45:00;3.716;3.716;3.716
02/12/2011;3:50:00;3.715;3.715;3.715
02/12/2011;3:55:00;3.684;3.684;3.684
02/12/2011;4:00:00;3.643;3.643;3.643
02/12/2011;4:05:00;3.538;3.538;3.538
02/12/2011;4:10:00;3.492;3.492;3.492
02/12/2011;4:15:00;3.478;3.478;3.478
02/12/2011;4:20:00;3.463;3.463;3.463
02/12/2011;4:25:00;3.475;3.475;3.475
02/12/2011;4:30:00;3.445;3.445;3.445
02/12/2011;0:00:00;4.452;4.452;4.452
02/12/2011;0:05:00;4.446;4.446;4.446
02/12/2011;0:10:00;4.443;4.443;4.443
02/12/2011;0:15:00;4.432;4.432;4.432
02/12/2011;0:20:00;4.438;4.438;4.438
02/12/2011;0:25:00;4.467;4.467;4.467
02/12/2011;0:30:00;4.498;4.498;4.498
02/12/2011;0:35:00;4.499;4.499;4.499
02/12/2011;0:40:00;4.49;4.49;4.49
02/12/2011;0:45:00;4.472;4.472;4.472
02/12/2011;0:50:00;4.453;4.453;4.453
02/12/2011;0:55:00;4.42;4.42;4.42
02/12/2011;1:00:00;4.4;4.4;4.4
02/12/2011;1:05:00;4.371;4.371;4.371
02/12/2011;1:10:00;4.342;4.342;4.342
02/12/2011;1:15:00;4.27;4.27;4.27
02/12/2011;1:20:00;4.267;4.267;4.267
02/12/2011;1:25:00;4.141;4.141;4.141
02/12/2011;1:30:00;4.049;4.049;4.049
02/12/2011;1:35:00;4.008;4.008;4.008
02/12/2011;22:30:00;4.504;4.504;4.504
02/12/2011;22:35:00;4.545;4.545;4.545
02/12/2011;22:45:00;4.672;4.672;4.672
02/12/2011;22:50:00;4.638;4.638;4.638
02/12/2011;22:55:00;4.632;4.632;4.632
02/12/2011;23:00:00;4.563;4.563;4.563
02/12/2011;23:15:00;4.675;4.675;4.675
02/12/2011;23:20:00;4.827;4.827;4.827
02/12/2011;23:25:00;4.838;4.838;4.838
02/12/2011;23:30:00;4.806;4.806;4.806
02/12/2011;23:40:00;4.487;4.487;4.487
02/12/2011;23:45:00;4.263;4.263;4.263
02/12/2011;23:50:00;4.131;4.131;4.131
02/12/2011;23:55:00;3.982;3.982;3.982
02/12/2011;9:50:00;8.879;8.879;8.879
02/12/2011;10:50:00;9.211;9.211;9.211
02/12/2011;10:55:00;9.051;9.051;9.051
02/12/2011;11:45:00;8.529;8.529;8.529
02/12/2011;12:40:00;5.799;5.799;5.799
02/12/2011;12:45:00;5.499;5.499;5.499
02/12/2011;13:40:00;6.315;6.315;6.315
02/12/2011;14:35:00;6.191;6.191;6.191
02/12/2011;15:35:00;4.769;4.769;4.769
02/12/2011;16:30:00;4.133;4.133;4.133
02/12/2011;17:25:00;4.032;4.032;4.032
02/12/2011;18:25:00;3.648;3.648;3.648
02/12/2011;19:20:00;3.506;3.506;3.506
02/12/2011;20:15:00;3.768;3.768;3.768
02/12/2011;20:20:00;3.837;3.837;3.837
02/12/2011;20:25:00;3.838;3.838;3.838
02/12/2011;20:30:00;3.855;3.855;3.855
02/12/2011;21:15:00;4.292;4.292;4.292
02/12/2011;21:20:00;4.278;4.278;4.278
02/12/2011;21:25:00;4.298;4.298;4.298
02/12/2011;21:40:00;4.403;4.403;4.403
02/12/2011;21:45:00;4.392;4.392;4.392
02/12/2011;22:10:00;4.493;4.493;4.493
02/12/2011;22:15:00;4.582;4.582;4.582
02/12/2011;22:20:00;4.603;4.603;4.603
02/12/2011;22:25:00;4.601;4.601;4.601
02/12/2011;22:40:00;4.618;4.618;4.618
02/12/2011;23:05:00;4.51;4.51;4.51
02/12/2011;23:10:00;4.533;4.533;4.533
02/12/2011;23:35:00;4.688;4.688;4.688
02/12/2011;21:30:00;4.36;4.36;4.36
02/12/2011;21:35:00;4.357;4.357;4.357
02/12/2011;20:35:00;3.852;3.852;3.852
02/12/2011;20:40:00;3.864;3.864;3.864
02/12/2011;9:20:00;7.038;7.038;7.038
02/12/2011;9:25:00;7.382;7.382;7.382
02/12/2011;9:30:00;7.739;7.739;7.739
02/12/2011;9:35:00;7.766;7.766;7.766
02/12/2011;9:40:00;7.92;7.92;7.92
02/12/2011;9:45:00;8.261;8.261;8.261
02/12/2011;9:55:00;9.222;9.222;9.222
02/12/2011;10:00:00;9.62;9.62;9.62
02/12/2011;10:05:00;10.177;10.177;10.177
02/12/2011;10:10:00;10.404;10.404;10.404
02/12/2011;10:15:00;10.824;10.824;10.824
02/12/2011;10:20:00;10.771;10.771;10.771
02/12/2011;10:25:00;10.652;10.652;10.652
02/12/2011;10:30:00;10.253;10.253;10.253
02/12/2011;10:35:00;9.996;9.996;9.996
02/12/2011;10:40:00;9.632;9.632;9.632
02/12/2011;10:45:00;9.402;9.402;9.402
02/12/2011;11:00:00;8.975;8.975;8.975
02/12/2011;11:05:00;8.84;8.84;8.84
02/12/2011;11:10:00;8.56;8.56;8.56
02/12/2011;11:15:00;8.378;8.378;8.378
02/12/2011;11:20:00;8.228;8.228;8.228
02/12/2011;11:25:00;7.951;7.951;7.951
02/12/2011;11:30:00;7.824;7.824;7.824
02/12/2011;11:35:00;7.954;7.954;7.954
02/12/2011;11:40:00;8.283;8.283;8.283
02/12/2011;11:50:00;8.967;8.967;8.967
02/12/2011;11:55:00;9.088;9.088;9.088
02/12/2011;12:00:00;9.262;9.262;9.262
02/12/2011;12:05:00;9.431;9.431;9.431
02/12/2011;12:10:00;9.1;9.1;9.1
02/12/2011;12:15:00;8.909;8.909;8.909
02/12/2011;12:20:00;8.764;8.764;8.764
02/12/2011;12:25:00;8.387;8.387;8.387
02/12/2011;12:30:00;7.223;7.223;7.223
02/12/2011;12:35:00;6.443;6.443;6.443
02/12/2011;12:50:00;5.357;5.357;5.357
02/12/2011;12:55:00;5.59;5.59;5.59
02/12/2011;13:00:00;5.537;5.537;5.537
02/12/2011;13:05:00;5.39;5.39;5.39
02/12/2011;13:10:00;5.343;5.343;5.343
02/12/2011;13:15:00;5.402;5.402;5.402
02/12/2011;13:20:00;5.607;5.607;5.607
02/12/2011;13:25:00;5.679;5.679;5.679
02/12/2011;13:30:00;5.934;5.934;5.934
02/12/2011;13:35:00;6.223;6.223;6.223
02/12/2011;13:45:00;6.263;6.263;6.263
02/12/2011;13:50:00;6.353;6.353;6.353
02/12/2011;13:55:00;6.152;6.152;6.152
02/12/2011;14:00:00;5.978;5.978;5.978
02/12/2011;14:05:00;5.972;5.972;5.972
02/12/2011;14:10:00;5.998;5.998;5.998
02/12/2011;14:15:00;6.141;6.141;6.141
02/12/2011;14:20:00;6.126;6.126;6.126
02/12/2011;14:25:00;6.069;6.069;6.069
02/12/2011;14:30:00;6.132;6.132;6.132
02/12/2011;14:40:00;6.164;6.164;6.164
02/12/2011;14:45:00;5.929;5.929;5.929
02/12/2011;14:50:00;5.714;5.714;5.714
02/12/2011;14:55:00;5.511;5.511;5.511
02/12/2011;15:00:00;5.373;5.373;5.373
02/12/2011;15:05:00;5.338;5.338;5.338
02/12/2011;15:10:00;5.283;5.283;5.283
02/12/2011;15:15:00;5.108;5.108;5.108
02/12/2011;15:20:00;4.943;4.943;4.943
02/12/2011;15:25:00;4.833;4.833;4.833
02/12/2011;15:30:00;4.807;4.807;4.807
02/12/2011;15:40:00;4.708;4.708;4.708
02/12/2011;15:45:00;4.598;4.598;4.598
02/12/2011;15:50:00;4.525;4.525;4.525
02/12/2011;15:55:00;4.484;4.484;4.484
02/12/2011;16:00:00;4.44;4.44;4.44
02/12/2011;16:05:00;4.411;4.411;4.411
02/12/2011;16:10:00;4.443;4.443;4.443
02/12/2011;16:15:00;4.383;4.383;4.383
02/12/2011;16:20:00;4.368;4.368;4.368
02/12/2011;16:25:00;4.24;4.24;4.24
02/12/2011;16:35:00;4.028;4.028;4.028
02/12/2011;16:40:00;3.97;3.97;3.97
02/12/2011;16:45:00;3.945;3.945;3.945
02/12/2011;16:50:00;4.015;4.015;4.015
02/12/2011;16:55:00;4.052;4.052;4.052
02/12/2011;17:00:00;4.063;4.063;4.063
02/12/2011;17:05:00;4.037;4.037;4.037
02/12/2011;17:10:00;4.035;4.035;4.035
02/12/2011;17:15:00;4.055;4.055;4.055
02/12/2011;17:20:00;4.078;4.078;4.078
02/12/2011;17:30:00;3.999;3.999;3.999
02/12/2011;17:35:00;3.959;3.959;3.959
02/12/2011;17:40:00;3.925;3.925;3.925
02/12/2011;17:45:00;3.877;3.877;3.877
02/12/2011;17:50:00;3.861;3.861;3.861
02/12/2011;17:55:00;3.828;3.828;3.828
02/12/2011;18:00:00;3.834;3.834;3.834
02/12/2011;18:05:00;3.811;3.811;3.811
02/12/2011;18:10:00;3.78;3.78;3.78
02/12/2011;18:15:00;3.713;3.713;3.713
02/12/2011;18:20:00;3.677;3.677;3.677
02/12/2011;18:30:00;3.529;3.529;3.529
02/12/2011;18:35:00;3.417;3.417;3.417
02/12/2011;18:40:00;3.359;3.359;3.359
02/12/2011;18:45:00;3.335;3.335;3.335
02/12/2011;18:50:00;3.388;3.388;3.388
02/12/2011;18:55:00;3.4;3.4;3.4
02/12/2011;19:00:00;3.437;3.437;3.437
02/12/2011;19:05:00;3.408;3.408;3.408
02/12/2011;19:10:00;3.436;3.436;3.436
02/12/2011;19:15:00;3.437;3.437;3.437
02/12/2011;19:25:00;3.538;3.538;3.538
02/12/2011;19:30:00;3.481;3.481;3.481
02/12/2011;19:35:00;3.5;3.5;3.5
02/12/2011;19:40:00;3.44;3.44;3.44
02/12/2011;19:45:00;3.494;3.494;3.494
02/12/2011;19:50:00;3.526;3.526;3.526
02/12/2011;19:55:00;3.574;3.574;3.574
02/12/2011;20:00:00;3.616;3.616;3.616
02/12/2011;20:05:00;3.642;3.642;3.642
02/12/2011;20:10:00;3.727;3.727;3.727
02/12/2011;20:45:00;3.89;3.89;3.89
02/12/2011;20:50:00;3.938;3.938;3.938
02/12/2011;20:55:00;3.994;3.994;3.994
02/12/2011;21:00:00;4.104;4.104;4.104
02/12/2011;21:05:00;4.202;4.202;4.202
02/12/2011;21:10:00;4.197;4.197;4.197
02/12/2011;21:50:00;4.386;4.386;4.386
02/12/2011;21:55:00;4.408;4.408;4.408
02/12/2011;22:00:00;4.376;4.376;4.376
02/12/2011;22:05:00;4.441;4.441;4.441
02/12/2011;6:20:00;3.433;3.433;3.433
02/12/2011;6:25:00;3.448;3.448;3.448
02/12/2011;6:30:00;3.468;3.468;3.468
02/12/2011;6:35:00;3.489;3.489;3.489
02/12/2011;6:40:00;3.539;3.539;3.539
02/12/2011;6:45:00;3.585;3.585;3.585
02/12/2011;6:50:00;3.645;3.645;3.645
02/12/2011;6:55:00;3.719;3.719;3.719
02/12/2011;7:00:00;3.8;3.8;3.8
02/12/2011;7:05:00;3.866;3.866;3.866
02/12/2011;7:10:00;3.938;3.938;3.938
02/12/2011;7:15:00;3.976;3.976;3.976
02/12/2011;7:20:00;4.052;4.052;4.052
02/12/2011;7:25:00;4.157;4.157;4.157
02/12/2011;7:30:00;4.231;4.231;4.231
02/12/2011;7:35:00;4.302;4.302;4.302
02/12/2011;7:40:00;4.372;4.372;4.372
02/12/2011;7:45:00;4.517;4.517;4.517
02/12/2011;7:50:00;4.649;4.649;4.649
02/12/2011;7:55:00;4.792;4.792;4.792
02/12/2011;8:00:00;4.928;4.928;4.928
02/12/2011;8:05:00;5.145;5.145;5.145
02/12/2011;8:10:00;5.425;5.425;5.425
02/12/2011;8:15:00;5.526;5.526;5.526
02/12/2011;8:20:00;5.785;5.785;5.785
02/12/2011;8:25:00;6.045;6.045;6.045
02/12/2011;8:30:00;6.317;6.317;6.317
02/12/2011;8:35:00;6.42;6.42;6.42
02/12/2011;8:40:00;6.516;6.516;6.516
02/12/2011;8:45:00;6.649;6.649;6.649
02/12/2011;8:50:00;6.655;6.655;6.655
02/12/2011;8:55:00;6.605;6.605;6.605
02/12/2011;9:00:00;6.73;6.73;6.73
02/12/2011;9:05:00;6.919;6.919;6.919
02/12/2011;9:10:00;7.012;7.012;7.012
02/12/2011;9:15:00;6.988;6.988;6.988
03/12/2011;22:00:00;4.525;4.525;4.525
03/12/2011;22:05:00;4.495;4.495;4.495
03/12/2011;22:10:00;4.476;4.476;4.476
03/12/2011;22:15:00;4.473;4.473;4.473
03/12/2011;22:20:00;4.479;4.479;4.479
03/12/2011;22:25:00;4.475;4.475;4.475
03/12/2011;22:30:00;4.464;4.464;4.464
03/12/2011;22:35:00;4.472;4.472;4.472
03/12/2011;22:40:00;4.475;4.475;4.475
03/12/2011;22:45:00;4.492;4.492;4.492
03/12/2011;22:50:00;4.525;4.525;4.525
03/12/2011;22:55:00;4.549;4.549;4.549
03/12/2011;23:00:00;4.557;4.557;4.557
03/12/2011;23:05:00;4.548;4.548;4.548
03/12/2011;23:10:00;4.543;4.543;4.543
03/12/2011;23:15:00;4.553;4.553;4.553
03/12/2011;23:20:00;4.56;4.56;4.56
03/12/2011;23:25:00;4.553;4.553;4.553
03/12/2011;23:30:00;4.517;4.517;4.517
03/12/2011;23:35:00;4.527;4.527;4.527
03/12/2011;23:40:00;4.501;4.501;4.501
03/12/2011;23:45:00;4.488;4.488;4.488
03/12/2011;23:50:00;4.426;4.426;4.426
03/12/2011;23:55:00;4.356;4.356;4.356
03/12/2011;8:25:00;6.468;6.468;6.468
03/12/2011;8:30:00;6.722;6.722;6.722
03/12/2011;8:35:00;7.168;7.168;7.168
03/12/2011;8:40:00;7.572;7.572;7.572
03/12/2011;8:45:00;7.65;7.65;7.65
03/12/2011;8:50:00;7.87;7.87;7.87
03/12/2011;9:00:00;10.765;10.765;10.765
03/12/2011;9:05:00;10.421;10.421;10.421
03/12/2011;9:10:00;9.275;9.275;9.275
03/12/2011;9:15:00;8.793;8.793;8.793
03/12/2011;9:20:00;8.325;8.325;8.325
03/12/2011;9:25:00;8.183;8.183;8.183
03/12/2011;9:30:00;8.206;8.206;8.206
03/12/2011;9:35:00;8.184;8.184;8.184
03/12/2011;9:40:00;8.061;8.061;8.061
03/12/2011;9:45:00;8.1;8.1;8.1
03/12/2011;9:55:00;9.143;9.143;9.143
03/12/2011;10:00:00;9.626;9.626;9.626
03/12/2011;10:05:00;10.273;10.273;10.273
03/12/2011;10:10:00;10.082;10.082;10.082
03/12/2011;10:15:00;9.924;9.924;9.924
03/12/2011;10:20:00;9.774;9.774;9.774
03/12/2011;10:25:00;9.948;9.948;9.948
03/12/2011;10:30:00;9.41;9.41;9.41
03/12/2011;10:35:00;9.022;9.022;9.022
03/12/2011;10:40:00;9.696;9.696;9.696
03/12/2011;10:45:00;9.007;9.007;9.007
03/12/2011;11:00:00;8.45;8.45;8.45
03/12/2011;11:05:00;8.837;8.837;8.837
03/12/2011;11:10:00;8.782;8.782;8.782
03/12/2011;11:15:00;8.66;8.66;8.66
03/12/2011;11:20:00;8.488;8.488;8.488
03/12/2011;11:25:00;8.233;8.233;8.233
03/12/2011;11:30:00;7.885;7.885;7.885
03/12/2011;11:35:00;7.754;7.754;7.754
03/12/2011;11:40:00;7.713;7.713;7.713
03/12/2011;7:30:00;4.867;4.867;4.867
03/12/2011;7:35:00;5.052;5.052;5.052
03/12/2011;7:40:00;5.222;5.222;5.222
03/12/2011;7:45:00;5.302;5.302;5.302
03/12/2011;7:50:00;5.416;5.416;5.416
03/12/2011;7:55:00;5.651;5.651;5.651
03/12/2011;8:00:00;5.694;5.694;5.694
03/12/2011;8:05:00;5.872;5.872;5.872
03/12/2011;8:10:00;5.97;5.97;5.97
03/12/2011;8:15:00;6.082;6.082;6.082
03/12/2011;8:20:00;6.298;6.298;6.298
03/12/2011;8:55:00;8.966;8.966;8.966
03/12/2011;9:50:00;8.438;8.438;8.438
03/12/2011;10:50:00;8.554;8.554;8.554
03/12/2011;10:55:00;8.543;8.543;8.543
03/12/2011;11:45:00;7.688;7.688;7.688
03/12/2011;11:50:00;7.594;7.594;7.594
03/12/2011;11:55:00;7.621;7.621;7.621
03/12/2011;12:00:00;7.609;7.609;7.609
03/12/2011;12:05:00;7.421;7.421;7.421
03/12/2011;12:10:00;7.301;7.301;7.301
03/12/2011;12:15:00;6.925;6.925;6.925
03/12/2011;12:20:00;6.57;6.57;6.57
03/12/2011;12:25:00;6.32;6.32;6.32
03/12/2011;12:30:00;6.205;6.205;6.205
03/12/2011;12:35:00;6.094;6.094;6.094
03/12/2011;12:40:00;6.091;6.091;6.091
03/12/2011;12:45:00;6.22;6.22;6.22
03/12/2011;12:50:00;6.317;6.317;6.317
03/12/2011;12:55:00;6.309;6.309;6.309
03/12/2011;13:00:00;6.095;6.095;6.095
03/12/2011;13:05:00;6.054;6.054;6.054
03/12/2011;13:10:00;5.979;5.979;5.979
